scenario_id,arrival_rate_mean,res_Pharmacist_amount,res_Pharmacist_cost,res_Technician_amount,res_Technician_cost,res_Pharmacy_Information_System_amount,res_Pharmacy_Information_System_cost,el_sid-532DCBA6-2EA6-435D-AA1E-8B5115299C25_duration,el_sid-582150C6-EBEA-4A55-8E1D-7F0CA0B8CA54_duration,el_sid-2A37B8CB-663C-4265-839A-282F772E84CD_duration,el_sid-E0879ACC-9536-498C-BA79-DA8902BE9B34_duration,el_sid-4AE2ED27-9C67-481A-9168-772F2443AC40_duration,el_sid-C12EBC64-C7FC-447C-B752-63144C613AE3_duration,el_sid-5C5825C2-B65C-45BE-A3ED-994F57BB36F6_duration,el_sid-6476CFCF-4619-47E1-AAB6-E759EBBCFA19_duration,el_sid-4C7E683B-8A7A-4FC5-9BFE-7E06CB00DD9A_duration,el_sid-B3B7EE72-DC71-4E7F-8294-7D1D0931D128_duration,el_sid-A8BB4918-B634-4771-B746-709A2319BB3A_duration,el_sid-8B110648-DDB2-4073-B0E5-58F8A11C3BC1_duration,el_sid-780ADF48-2A4E-474C-949B-400E8E093FAB_duration,kpi_total_cost,kpi_cycle_time,kpi_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
104.0,17402.69,5.0,38.42,6.0,19.9,2.0,19.83,116.63,26.32,21.31,183.65,596.2,206.43,350.65,28.72,47.29,9.58,31.62,5224.69,82.22,20274.200265730273,21659.784603471067,17483.844479315707,9.0,True,True,True,True
105.0,14427.2,12.0,27.14,8.0,43.92,1.0,8.33,135.3,25.28,9.99,232.89,245.29,260.03,407.2,43.15,61.56,16.72,71.89,3099.14,71.5,31261.262788232892,20041.798889682883,17237.909899105052,5.0,True,True,True,True
106.0,19538.76,6.0,29.6,1.0,41.25,1.0,6.91,65.03,16.13,5.16,65.28,734.31,244.78,569.23,37.15,55.53,9.47,35.71,1474.05,77.65,13106.634506064363,21269.687138988353,20845.463982178677,16.0,True,True,True,True
107.0,14580.76,12.0,65.51,4.0,58.29,2.0,5.61,76.37,11.27,21.15,103.69,146.16,455.52,296.39,31.84,69.98,23.46,54.45,8143.96,37.75,75960.05434286449,26536.747372428308,21089.37991960555,6.0,True,True,True,True
108.0,17661.51,12.0,29.14,6.0,34.09,2.0,5.59,84.04,19.9,16.98,187.8,378.32,599.53,337.59,26.04,65.53,16.61,137.71,7133.37,135.98,36077.02116319508,23103.84900024553,17631.367375041005,6.0,True,True,True,True
109.0,13024.57,5.0,88.88,7.0,32.89,1.0,8.08,43.08,23.09,24.99,179.14,539.4,479.16,724.39,20.45,52.48,6.3,120.22,1972.83,137.14,25849.964444021058,19240.711121843844,17152.961981017415,7.0,True,True,True,True
110.0,18767.82,8.0,85.33,5.0,43.64,1.0,22.4,32.67,9.08,13.36,114.72,160.52,342.97,395.9,56.91,36.21,21.71,127.31,6164.93,122.34,38078.38599344145,22644.15314667913,18027.357575945793,7.0,True,True,True,True
111.0,7231.87,9.0,65.81,2.0,53.46,2.0,6.29,124.5,13.78,8.15,228.29,169.78,296.46,312.42,50.36,16.9,14.9,81.67,8376.78,37.98,91041.705362866,790795.373812181,786863.4081164873,16.0,True,True,True,True
112.0,6679.42,10.0,93.47,7.0,13.1,1.0,14.43,128.21,15.86,19.17,255.14,728.89,592.18,238.62,63.1,60.18,10.83,119.97,1707.23,86.08,33298.423146293455,18813.159141425025,17316.674263805944,6.0,True,True,True,True
113.0,5998.08,10.0,31.68,2.0,50.46,2.0,24.98,86.59,7.42,18.9,202.72,300.96,236.68,638.05,62.32,69.27,7.86,119.64,2136.8,105.34,63865.68756563315,50697.97555958178,50728.142600854226,27.0,True,True,True,True
114.0,15759.14,11.0,58.95,2.0,56.36,2.0,17.55,78.8,34.12,6.29,50.55,471.32,255.83,641.16,17.15,37.07,21.71,41.35,3546.61,25.29,37854.431899662195,24667.00399114341,22804.082335475185,13.0,True,True,True,True
115.0,15379.72,4.0,69.42,5.0,63.73,1.0,6.47,102.83,12.85,13.08,93.53,408.65,312.87,514.97,65.74,53.29,12.54,58.32,1500.91,98.29,26024.717717177497,18665.32806281722,17035.193203748633,8.0,True,True,True,True
116.0,7509.69,7.0,108.45,8.0,71.9,1.0,16.56,61.82,15.86,14.54,92.92,720.08,107.6,717.1,52.22,20.02,17.91,128.25,1485.97,133.4,62718.67483212154,18913.42197320282,17352.558522421015,5.0,True,True,True,True
117.0,17943.92,4.0,75.08,2.0,34.71,2.0,10.35,111.93,11.71,15.71,127.45,121.42,549.6,538.75,32.35,18.28,6.73,118.6,4673.14,114.98,28068.86791694853,26901.384376993698,24127.435275794393,18.0,True,True,True,True
118.0,18770.74,9.0,44.23,8.0,25.57,2.0,4.77,108.75,19.79,22.41,250.26,547.89,336.43,437.2,49.99,53.16,22.17,40.42,3423.46,108.68,20747.88897620041,19731.1863377726,16578.373875951722,5.0,True,True,True,True
119.0,19150.17,8.0,95.4,6.0,21.04,1.0,4.5,94.99,23.64,24.52,270.0,244.59,404.19,200.13,23.33,72.56,5.81,27.34,6935.69,79.11,22455.86374197957,22631.193187769462,17363.021929188468,6.0,True,True,True,True
120.0,17628.06,4.0,41.73,1.0,53.2,1.0,15.81,92.45,36.85,17.54,166.91,337.87,378.22,446.34,17.21,67.08,7.57,51.47,6028.45,74.14,35961.78397348024,443792.61294065585,441553.89593729214,75.0,False,False,True,False
121.0,14347.31,6.0,95.89,3.0,48.59,1.0,20.65,80.01,12.75,4.63,217.31,714.32,511.04,572.61,27.97,13.7,10.8,94.34,6380.68,104.84,57654.07796458064,31191.044466081046,27137.267609693605,6.0,True,True,True,True
122.0,17206.49,3.0,53.68,2.0,25.19,1.0,14.61,121.34,34.56,23.42,208.19,519.31,521.25,276.72,48.45,17.21,16.17,137.44,7750.96,128.52,28336.627235745087,43606.17983000836,38960.39313850991,33.0,True,True,True,True
123.0,15082.93,8.0,38.82,1.0,23.62,1.0,21.05,140.34,31.82,22.69,109.73,639.27,469.7,704.27,26.61,44.64,7.48,97.42,1552.61,115.76,15010.456406051022,28097.9006568859,27988.260783758666,18.0,True,True,True,True
124.0,16611.01,11.0,109.58,7.0,59.13,2.0,23.72,46.51,19.95,11.33,88.16,743.36,456.75,538.39,56.25,15.79,9.26,58.77,4212.04,67.89,42266.81021205274,20626.78458628675,17109.412157145038,5.0,True,True,True,True
125.0,17598.48,3.0,54.87,4.0,23.32,2.0,20.39,123.08,16.15,6.5,232.89,258.77,236.43,290.75,12.13,60.03,5.82,80.26,1662.8,82.96,15195.18724380408,18827.636333105675,17203.64579017762,6.0,True,True,True,True
126.0,5041.71,3.0,24.25,8.0,73.68,1.0,6.16,126.95,22.71,6.63,73.84,185.51,186.27,192.69,57.67,56.64,24.19,140.76,5126.53,137.53,180627.16222397293,24109.18975842977,21129.27762175814,6.0,True,True,True,True
127.0,5877.63,8.0,46.29,2.0,69.33,2.0,16.3,144.93,14.44,5.0,93.16,717.76,501.09,488.73,38.52,67.17,16.65,44.32,6854.7,52.64,102015.86676839345,847183.5490692211,844413.9218440212,10.0,True,True,True,True
128.0,14738.81,10.0,58.97,4.0,37.45,1.0,16.32,139.99,22.09,12.67,135.26,636.36,150.29,736.28,14.94,13.53,24.29,148.62,1888.82,54.8,25466.125203740277,19596.403796992297,17734.891068262543,5.0,True,True,True,True
129.0,10657.1,4.0,102.87,2.0,68.23,1.0,20.64,138.64,34.9,10.02,290.97,149.25,567.05,616.06,34.15,55.72,16.06,64.14,7312.15,146.22,93859.0962949246,461891.11413932225,458318.9686810175,61.0,True,True,True,True
130.0,11681.21,6.0,46.91,1.0,37.64,2.0,13.58,25.19,28.52,4.01,239.65,559.94,578.16,421.75,33.46,62.33,13.19,129.3,2705.51,30.47,30873.51285817268,81621.65637558508,81586.24436024691,75.0,False,False,True,False
131.0,14549.98,5.0,68.31,5.0,21.39,1.0,24.7,136.46,26.0,22.5,223.85,574.13,402.87,712.46,18.13,34.51,4.51,123.27,4141.19,102.47,25672.19836968811,21579.91125956425,18123.468189556817,5.0,True,True,True,True
132.0,7067.63,3.0,88.42,7.0,67.59,1.0,16.81,91.81,36.56,10.11,291.74,250.2,396.43,597.98,24.86,12.37,16.97,125.19,4520.51,58.39,125846.71090623124,22826.43836624776,19529.660902810352,6.0,True,True,True,True
133.0,19431.0,2.0,52.1,5.0,48.3,2.0,9.0,127.67,24.09,16.75,221.91,253.34,210.61,613.33,27.13,53.12,19.55,67.49,7045.31,137.35,45311.06615010813,24021.82809354965,18495.471053466194,10.0,True,True,True,True
134.0,19331.82,6.0,69.43,5.0,61.15,2.0,20.73,118.6,12.37,11.23,137.92,144.57,480.74,293.61,38.75,53.99,5.87,47.9,4398.13,95.22,36375.14152065713,20499.27966034263,17113.98843718463,7.0,True,True,True,True
135.0,13091.25,11.0,103.12,3.0,74.19,1.0,7.87,138.51,33.42,16.36,89.42,189.53,208.25,735.53,50.8,57.2,10.57,101.54,6796.04,104.62,93879.52370878424,35576.73752194795,31243.903472584498,23.0,True,True,True,True
136.0,6842.51,8.0,29.01,1.0,35.42,1.0,14.63,143.15,11.52,20.99,86.7,204.84,393.28,571.54,29.38,23.11,23.94,117.05,3341.16,60.16,31712.413251140908,846511.7352889972,846467.0358042864,21.0,True,True,True,True
137.0,17694.0,4.0,58.35,3.0,51.4,2.0,13.99,95.64,8.13,14.32,249.84,616.38,186.73,545.13,29.44,48.1,22.84,98.54,7380.83,24.95,52155.5911961471,28661.430882855,23606.565202042,10.0,True,True,True,True
138.0,13460.83,9.0,70.97,7.0,71.12,2.0,16.44,105.86,8.55,17.77,114.52,245.25,377.51,308.47,63.47,63.09,24.25,91.36,8540.02,145.21,97829.80817891013,24619.59490531982,18312.263440647745,9.0,True,True,True,True
139.0,11138.92,10.0,31.4,5.0,16.67,2.0,5.83,121.05,33.41,19.94,79.6,204.34,182.38,532.22,73.82,41.96,20.45,145.49,8183.72,27.72,33044.690414614524,28979.11523876643,23480.279509274857,5.0,True,True,True,True
140.0,14864.16,9.0,84.82,5.0,26.06,1.0,15.73,83.06,11.3,24.58,226.77,139.85,378.06,178.17,21.2,12.33,14.49,42.84,4092.48,117.38,23879.42442061155,20644.13478098708,17665.549509818495,7.0,True,True,True,True
141.0,15884.0,10.0,18.17,8.0,23.41,1.0,16.61,72.41,22.83,20.32,149.69,171.49,404.87,279.24,21.51,30.3,23.79,44.75,6778.46,142.14,26714.689412366744,22524.20554156612,17236.170912716465,8.0,True,True,True,True
142.0,5281.01,7.0,79.22,1.0,72.52,1.0,23.07,52.72,17.01,13.59,251.52,260.68,469.78,646.86,16.59,50.24,21.26,130.84,7686.69,139.2,61668.189951999855,800236.8702669374,797625.1069967417,30.0,True,True,True,True
143.0,11087.8,9.0,65.78,8.0,53.22,2.0,22.52,72.74,20.17,6.63,246.06,318.33,464.76,528.01,41.52,29.46,13.86,64.03,5506.93,77.0,68380.57711201638,22295.615948883733,18011.899449447796,8.0,True,True,True,True
144.0,16722.51,5.0,46.32,1.0,17.8,1.0,5.52,142.63,21.64,7.24,177.77,224.21,501.82,649.45,19.19,67.76,13.19,54.87,6544.5,120.21,19024.436380038955,648824.7260892368,646047.6728687667,52.0,True,True,True,True
145.0,13869.36,2.0,100.25,3.0,25.19,2.0,18.31,58.21,14.31,23.12,155.21,298.64,96.17,519.64,24.22,21.28,18.38,129.15,7780.02,146.21,41447.3890798192,35286.21164834704,30542.211346276297,13.0,True,True,True,True
146.0,16837.49,7.0,58.16,4.0,33.38,1.0,7.34,38.15,8.65,5.54,132.04,185.56,512.58,514.58,50.49,61.95,13.72,137.93,3697.47,83.76,24453.18308779034,20814.68265960495,18006.315061291803,9.0,True,True,True,True
147.0,19643.88,6.0,77.82,7.0,46.66,1.0,9.94,36.61,18.62,5.75,79.49,122.9,128.17,154.14,69.12,69.87,11.65,133.91,5376.3,121.03,31990.56102026843,20975.951232591928,16901.52224489114,6.0,True,True,True,True
148.0,14416.12,6.0,87.8,5.0,54.24,2.0,23.83,132.35,25.3,17.54,299.81,746.64,295.22,727.3,20.37,31.73,5.49,84.82,5015.02,35.69,54500.92169924917,22593.04635344338,18579.77452997118,7.0,True,True,True,True
149.0,6168.08,11.0,38.94,3.0,58.52,2.0,8.17,85.71,27.86,13.64,83.73,720.13,150.49,627.35,67.45,12.32,11.37,55.45,8379.33,59.04,127549.49014951648,690123.6326317575,686008.4883978815,8.0,True,True,True,True
150.0,5021.61,8.0,92.14,8.0,33.06,2.0,19.38,127.91,15.73,10.57,201.86,697.42,286.25,426.77,48.47,55.37,9.75,62.08,7501.18,79.14,131317.65365501147,35278.69763640419,30592.755819218783,10.0,True,True,True,True
151.0,12253.14,12.0,85.04,3.0,55.44,2.0,14.06,24.86,19.66,13.95,287.31,492.2,190.18,554.84,68.95,74.81,8.41,47.85,3513.91,36.15,50091.290075280034,22418.67050225874,20205.67134078146,6.0,True,True,True,True
152.0,8195.21,5.0,22.67,3.0,45.93,2.0,20.57,138.95,16.26,17.77,212.23,613.53,192.88,715.8,63.62,46.37,20.83,35.69,7251.24,38.2,90224.85887352497,245071.08626653397,241374.7475916985,75.0,False,False,True,False
153.0,18837.4,8.0,28.49,5.0,65.97,2.0,23.95,72.58,34.99,4.17,106.85,170.19,287.14,361.03,17.58,66.3,8.99,74.5,4710.23,99.51,42179.72910488325,20854.163202615156,17184.71844519032,7.0,True,True,True,True
154.0,13620.12,8.0,37.31,6.0,24.55,1.0,5.66,90.26,34.24,8.64,295.13,658.35,96.33,588.83,26.84,44.29,20.99,44.61,5071.45,106.37,33387.00205772134,22148.53981813987,18082.53034854481,9.0,True,True,True,True
155.0,9575.48,12.0,52.2,7.0,52.54,2.0,19.21,50.59,17.03,10.8,243.94,171.27,302.47,730.16,69.41,53.08,23.83,94.8,4926.69,69.03,76653.26732326773,22605.86706723359,18831.830493651814,5.0,True,True,True,True
156.0,7009.99,2.0,27.19,1.0,16.62,1.0,19.87,141.49,12.88,5.8,154.47,199.29,230.47,360.04,38.58,61.95,11.23,108.26,8162.82,108.68,26678.84931993314,884527.5542350224,881473.4527163405,23.0,True,True,True,True
157.0,8856.91,11.0,55.23,7.0,24.33,1.0,22.96,27.66,33.11,17.89,64.63,377.3,530.26,660.69,61.35,70.21,14.6,73.1,4105.88,146.89,41144.17395751559,21830.01346061092,18739.894082476425,6.0,True,True,True,True
158.0,19341.6,2.0,74.23,7.0,49.46,2.0,24.7,67.72,10.54,22.04,75.72,440.77,476.78,253.04,59.13,61.91,6.22,76.26,2949.38,37.27,25016.748525011968,19169.75232382904,16652.502124169772,6.0,True,True,True,True
159.0,16977.63,6.0,52.11,5.0,30.25,2.0,12.05,149.98,11.09,11.09,69.61,221.4,326.36,580.38,71.43,20.17,20.12,53.34,4852.58,148.12,29031.62440195497,22052.393375462445,18181.971766973023,5.0,True,True,True,True
160.0,13185.81,6.0,51.66,5.0,52.5,1.0,11.62,68.44,21.01,13.71,87.99,286.25,307.5,740.14,19.53,24.32,22.08,122.12,2228.68,111.82,28785.24485650606,19741.104864204663,17707.869371275647,6.0,True,True,True,True
161.0,11908.85,8.0,40.47,6.0,28.45,1.0,7.64,123.8,20.48,15.31,214.55,704.84,219.78,587.31,15.11,39.84,17.09,143.37,8600.0,134.3,53102.682152631416,26541.4878045161,20277.693624695712,11.0,True,True,True,True
162.0,6015.01,11.0,78.94,2.0,63.26,2.0,16.49,54.43,25.3,16.38,248.67,227.62,118.84,431.3,35.97,30.26,5.29,58.7,2432.44,59.27,79467.27250922869,51588.657004400935,51561.7739870232,27.0,True,True,True,True
163.0,16928.62,2.0,71.67,1.0,62.29,1.0,14.56,70.47,21.99,22.64,278.33,393.74,399.36,239.21,65.59,32.05,18.61,48.92,8539.28,77.05,45349.21317037709,700784.7506692073,696760.3120682867,31.0,True,True,True,True
164.0,6034.65,3.0,52.64,3.0,22.15,2.0,24.26,91.34,9.22,5.47,265.84,120.09,428.09,399.33,72.15,41.11,22.27,69.77,8464.72,75.19,55991.4317362948,686532.4519395134,682407.8445224332,23.0,True,True,True,True
165.0,11820.82,11.0,90.85,5.0,71.39,2.0,6.48,38.22,37.42,24.11,299.73,551.25,498.82,442.08,22.1,74.56,16.83,47.77,5269.22,123.62,84691.0523235232,22837.334535652117,19141.055911973384,6.0,True,True,True,True
166.0,15586.18,2.0,84.65,2.0,26.57,1.0,18.13,78.81,16.62,23.68,290.26,416.57,570.75,124.89,42.35,50.86,13.82,73.56,6641.82,106.59,31446.85404292328,39770.27852350654,36152.238927578815,33.0,True,True,True,True
167.0,6667.47,12.0,72.25,6.0,21.81,1.0,11.92,70.89,34.98,10.43,175.6,467.74,365.58,419.13,28.21,36.2,10.35,114.53,2609.46,52.64,45563.850149679754,20608.79551085269,18829.896081339677,5.0,True,True,True,True
168.0,8962.83,3.0,95.23,1.0,62.81,1.0,11.3,35.7,9.23,12.92,250.61,144.48,205.11,143.7,71.97,69.62,21.39,42.61,6849.55,119.1,51035.642450409614,909190.4421822908,906969.1098192591,9.0,True,True,True,True
169.0,12026.03,8.0,61.51,7.0,56.62,1.0,8.29,122.64,27.75,6.14,127.36,446.9,244.45,686.79,73.62,34.61,7.49,127.08,4558.87,53.66,62460.53762115718,21763.260639121516,17910.24707078908,7.0,True,True,True,True
170.0,16643.16,8.0,99.19,8.0,72.77,1.0,24.44,27.54,26.76,18.16,273.28,170.21,324.05,389.8,19.89,63.38,16.39,58.21,2929.53,78.16,35279.353999262654,19235.257175699116,16627.58735030666,10.0,True,True,True,True
171.0,6472.04,9.0,69.26,7.0,29.12,2.0,15.53,73.51,34.14,16.61,248.49,462.56,199.06,560.35,73.72,68.23,16.73,71.45,3032.68,41.61,57226.98232724294,21179.510681928274,18966.14351752306,5.0,True,True,True,True
172.0,7477.91,10.0,73.54,8.0,31.31,1.0,11.77,77.11,11.09,21.84,147.05,573.08,479.62,653.72,65.97,73.66,18.15,109.52,8075.74,34.5,90003.56994110998,27698.726218049327,22007.188058541156,6.0,True,True,True,True
173.0,5964.35,10.0,44.47,5.0,42.98,2.0,17.31,124.06,34.01,23.87,274.28,678.51,317.99,499.14,16.21,56.74,17.96,65.73,3155.7,104.44,70518.6270718826,23090.33661070719,21281.86130428629,10.0,True,True,True,True
174.0,18623.15,2.0,105.19,7.0,37.96,2.0,15.33,146.1,32.66,18.36,280.17,156.91,308.33,251.14,21.4,52.2,19.25,128.8,5880.04,43.42,35953.45331377948,21804.468821951144,17108.95415304495,8.0,True,True,True,True
175.0,13314.71,2.0,25.03,5.0,14.72,2.0,10.61,125.45,13.9,10.82,243.17,705.6,568.77,272.4,67.44,62.53,10.06,126.23,1789.55,68.28,12372.66721601778,18982.88891252792,17245.369780358258,7.0,True,True,True,True
176.0,18445.63,8.0,106.04,2.0,66.75,1.0,11.56,127.3,12.7,18.62,210.53,242.58,580.25,560.68,32.7,16.5,4.36,45.63,6553.64,94.05,57761.32584297178,36515.71956340095,32509.992597920947,25.0,True,True,True,True
177.0,12167.07,6.0,74.02,3.0,45.95,2.0,7.53,123.37,10.77,17.41,159.32,186.92,592.79,303.84,45.46,17.41,20.24,117.85,6367.76,115.9,63616.0800846699,32696.885787219515,28941.31563337793,8.0,True,True,True,True
178.0,16248.29,3.0,18.31,1.0,59.91,1.0,16.49,125.26,9.9,9.12,279.99,268.51,301.69,579.53,48.41,70.21,23.68,85.79,2132.29,126.87,28699.613652143376,32835.67884059555,32730.94217538273,6.0,True,True,True,True
179.0,18583.33,3.0,108.83,8.0,20.08,2.0,6.98,64.41,18.37,24.04,49.31,493.08,565.55,124.96,62.35,16.19,6.24,113.66,5194.69,39.51,21759.104219676505,20768.473742624818,16763.89491794448,6.0,True,True,True,True
180.0,13504.44,8.0,70.28,6.0,25.09,1.0,15.07,61.46,33.08,8.23,129.76,379.26,517.73,226.95,40.42,23.3,20.89,32.7,8752.68,38.17,45159.871646087704,25079.563980084426,18891.705147712477,9.0,True,True,True,True
181.0,16625.5,11.0,60.45,5.0,49.94,2.0,15.42,120.58,17.46,11.07,286.93,400.09,531.71,610.05,15.12,20.44,9.71,94.14,7246.51,76.05,54907.76184143976,24110.679488702728,18573.26313723076,5.0,True,True,True,True
182.0,7414.76,2.0,62.9,3.0,30.76,2.0,10.1,95.97,26.99,24.48,114.4,606.22,586.42,506.97,49.36,67.12,4.56,88.78,2662.03,32.66,43426.330669215225,26582.33898300812,25492.313475229363,9.0,True,True,True,True
183.0,19078.98,11.0,83.08,8.0,17.02,1.0,19.67,132.22,17.07,15.41,134.95,709.25,545.31,359.21,48.47,51.37,22.17,124.97,5673.27,37.26,19565.043319253244,21614.720322351728,16955.48400056088,8.0,True,True,True,True
184.0,5214.06,5.0,101.16,5.0,57.22,1.0,8.98,73.33,13.37,18.89,204.84,125.9,242.25,598.58,44.65,16.65,14.01,43.07,1624.03,79.34,80039.8589903981,20538.74600704468,19585.276942077533,7.0,True,True,True,True
185.0,8210.73,11.0,52.11,5.0,36.23,2.0,7.82,27.12,28.23,8.95,84.78,686.13,556.92,568.59,47.35,42.49,10.72,119.9,7366.46,131.11,81424.66528170108,34634.49314837648,30015.44840001895,9.0,True,True,True,True
186.0,13076.73,2.0,100.43,6.0,57.43,1.0,24.04,56.33,20.82,22.48,275.3,296.51,155.2,226.01,49.84,43.13,22.81,124.5,5392.47,135.09,61731.03296182269,21781.439563198262,17828.152852712563,6.0,True,True,True,True
187.0,8724.96,8.0,65.72,3.0,31.14,1.0,16.12,110.13,21.58,4.94,171.59,708.97,184.04,442.32,53.5,60.52,9.59,116.05,6730.27,53.91,62674.6877364842,64610.275340579305,60966.81488729903,75.0,False,False,True,False
188.0,6377.25,12.0,97.14,6.0,50.58,2.0,13.1,110.03,26.41,16.49,92.56,515.65,423.83,271.45,12.28,57.52,13.1,79.14,6824.16,143.49,129789.56898384144,33635.49061155298,29654.00108787622,7.0,True,True,True,True
189.0,12179.92,11.0,61.51,2.0,64.12,1.0,4.58,48.02,13.75,12.36,168.39,567.97,123.98,497.87,72.93,30.23,4.67,72.83,2325.17,27.61,39310.91508785437,22054.17750769399,21076.876786325327,7.0,True,True,True,True
190.0,12844.92,2.0,111.59,1.0,53.19,1.0,22.68,101.43,29.46,24.87,276.62,511.96,424.27,190.18,42.2,15.56,5.49,69.11,5476.82,133.72,41827.16429336581,646340.0345508731,644803.7099700203,36.0,True,True,True,True
191.0,19392.98,3.0,27.54,7.0,37.15,1.0,18.43,60.68,10.05,15.89,245.59,500.85,451.2,284.62,18.84,14.98,6.81,131.68,3860.1,131.42,23127.96322019711,20128.424268890743,16903.437645907943,7.0,True,True,True,True
192.0,14736.8,2.0,18.87,5.0,17.97,2.0,17.65,57.67,9.99,9.86,105.51,470.79,271.32,547.92,46.6,73.81,12.44,93.74,8850.98,47.2,30624.49827479772,26767.841387103486,20367.218628786508,10.0,True,True,True,True
193.0,12464.25,11.0,84.51,3.0,20.26,1.0,15.48,84.92,24.51,20.29,237.02,210.94,289.39,691.03,13.24,25.36,16.29,74.35,4494.02,68.14,29594.50252614036,25768.081568728805,22963.135929686316,14.0,True,True,True,True
194.0,17791.23,4.0,42.84,7.0,42.34,1.0,24.08,62.16,35.7,12.78,75.74,325.13,244.0,458.79,70.73,51.06,4.94,125.34,5582.28,47.91,35555.9679338041,21937.751498710615,17439.272797622518,5.0,True,True,True,True
195.0,5460.1,3.0,92.06,1.0,30.96,2.0,7.59,44.93,24.33,17.43,48.69,722.0,493.94,492.89,49.83,52.31,19.43,43.4,6208.05,70.98,41172.51070485262,848709.962024683,846983.8032122491,23.0,True,True,True,True
196.0,18048.32,5.0,86.72,4.0,70.36,2.0,4.27,33.8,9.09,24.25,257.12,500.93,498.72,136.99,57.32,53.71,11.28,66.08,1501.48,128.06,21565.65459809108,18125.743368305455,16704.893852147226,5.0,True,True,True,True
197.0,18828.31,11.0,93.56,7.0,47.99,2.0,22.59,147.83,6.25,6.68,68.72,142.82,484.25,621.26,20.29,46.07,23.52,123.79,3541.84,133.0,28007.11625111035,20289.710998378247,17062.607150592474,6.0,True,True,True,True
198.0,16809.0,12.0,26.25,7.0,47.88,2.0,22.92,81.79,14.26,23.64,125.14,525.19,366.71,374.02,15.32,20.42,4.16,110.24,3044.06,62.22,23717.170730801645,19585.371642672315,16943.21759939511,10.0,True,True,True,True
199.0,14957.99,12.0,25.14,5.0,20.44,2.0,24.96,56.36,17.15,10.33,280.32,223.33,516.06,738.66,35.32,33.28,9.58,128.95,2929.62,142.84,15720.373512356568,20293.79093891788,17647.249813015307,9.0,True,True,True,True
200.0,14555.49,4.0,20.83,6.0,23.2,2.0,15.57,90.39,7.92,11.77,108.87,147.83,361.47,208.98,40.15,61.48,9.71,139.88,3458.79,28.34,19353.426500721795,19794.15089358216,17054.801887041234,5.0,True,True,True,True
201.0,19662.4,3.0,64.15,5.0,49.29,2.0,14.91,43.07,34.0,24.11,188.85,217.55,490.82,176.85,25.37,38.98,5.16,87.84,5764.86,121.7,35925.81097327407,21773.390702258755,17452.296987515285,9.0,True,True,True,True
202.0,10092.37,6.0,95.09,4.0,55.31,1.0,13.24,95.0,12.69,23.2,244.12,450.59,376.88,216.06,40.19,53.47,18.73,86.36,5630.65,92.38,81639.3036290704,27284.46510151477,23986.15166749062,7.0,True,True,True,True
203.0,16547.0,12.0,26.26,3.0,26.55,2.0,22.1,101.9,28.51,22.57,78.22,584.63,199.27,427.37,13.66,55.19,8.04,117.85,4523.73,147.79,23225.132270428152,22259.15298283459,19230.960115041795,10.0,True,True,True,True
204.0,12916.06,11.0,76.46,7.0,26.16,1.0,8.24,31.41,36.59,20.03,61.18,188.66,198.0,457.05,23.09,22.47,16.18,116.23,7704.09,109.7,40779.59540430917,24171.788227904923,18531.2738023906,6.0,True,True,True,True
205.0,18436.56,7.0,95.78,2.0,23.99,1.0,6.84,82.29,18.13,24.32,201.14,403.73,549.5,397.02,27.66,65.99,12.01,61.85,8972.42,143.11,30804.63905294407,52434.49414242408,46858.87379692384,42.0,True,True,True,True
206.0,17750.84,9.0,112.22,4.0,32.28,2.0,6.25,130.85,25.76,22.26,288.03,681.99,513.94,634.21,47.38,22.41,16.71,59.67,7019.95,79.73,40385.26446551214,24787.515534412916,19583.08930880505,8.0,True,True,True,True
207.0,9052.41,4.0,101.53,4.0,48.25,2.0,14.07,130.07,26.87,24.97,195.72,499.22,127.85,120.5,57.69,45.34,5.42,85.04,4973.91,41.8,69891.82328621448,25664.201154658724,22906.69843823782,11.0,True,True,True,True
208.0,19120.2,11.0,37.62,6.0,46.51,2.0,20.59,130.97,14.55,7.12,277.51,150.0,571.61,617.39,25.28,51.04,23.89,144.63,7872.11,34.85,48217.41686495119,24118.791196207225,17842.79066492175,7.0,True,True,True,True
209.0,9182.92,8.0,82.88,5.0,12.69,2.0,19.56,119.6,9.47,11.27,285.9,149.26,562.79,607.08,18.36,44.93,14.99,111.81,6918.45,101.35,39639.349378016435,30862.48891078227,26282.169537704503,13.0,True,True,True,True
210.0,15669.9,8.0,57.21,6.0,50.86,1.0,15.89,75.85,31.51,17.1,284.37,700.72,451.64,583.3,36.28,17.76,14.06,129.74,8104.0,144.04,64831.259226882874,24610.623927115892,18423.53828706049,8.0,True,True,True,True
211.0,11583.66,2.0,37.82,4.0,52.5,2.0,24.9,141.13,9.33,17.31,87.53,451.26,316.21,602.48,72.25,73.17,8.81,57.67,2706.35,41.07,41749.13332957955,20756.01749094351,18688.719730687368,7.0,True,True,True,True
212.0,13452.46,10.0,63.58,3.0,61.54,2.0,6.94,149.37,13.5,19.7,299.1,492.76,184.83,443.46,61.87,73.44,10.47,53.1,2651.27,41.05,41341.806979656016,20953.89504218426,19018.52463512924,6.0,True,True,True,True
