scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
10083,1986.42,2,45.38,2,16.56,2,41.06,4,9.72,10,30.72,3,16.89,130.13,2983.64,8342.31,1912.24,388.55,247.97,319.8,1369.4,1489.21,554.09,1708.07,1267.66,18.483900000000002,0.42202229583496914,193510.80338349316,38642.710949199885,193437.6009372698,40115.76999125329,100,False,False,True,False
10088,2571.53,3,14.88,1,45.09,1,16.39,12,24.84,6,37.61,5,48.22,275.72,1821.75,2223.0,522.09,178.06,269.31,443.15,3478.76,1287.26,292.54,908.02,2077.43,19.551199999999998,0.5160285012878786,56367.17958312651,5325.316055527804,51896.99724234883,5509.998264250653,100,False,False,True,True
10097,2322.1,5,46.59,2,8.78,4,12.48,4,16.06,7,24.21,2,16.13,317.63,2536.86,3055.5,1573.6,132.06,242.06,616.75,1835.03,401.84,550.27,769.35,1190.0,32.655454545454546,0.5965226931703693,134178.52131860846,8607.401984734019,129965.3845981808,8528.231714479602,44,True,True,True,True
10095,2697.77,2,21.54,2,35.9,2,29.09,17,19.04,8,44.34,5,21.11,119.13,3187.16,3893.63,864.48,154.01,160.53,282.0,1821.66,791.26,307.01,1357.74,896.67,21.061153846153847,0.4950922031225701,61122.07500373236,4082.497488711754,61921.5461803616,4420.444126633221,52,True,True,True,True
10079,1460.58,4,21.2,2,19.39,3,18.01,11,20.6,5,29.88,4,35.37,321.84,4498.18,6055.89,1724.12,485.5,241.47,534.46,2438.35,473.24,549.72,1824.69,2242.07,31.151764705882357,0.35629036407039083,86074.03235412297,5419.703556671782,83400.96670222247,5878.507269852154,51,True,True,True,True
10070,1223.12,4,30.47,2,15.76,1,31.71,6,49.84,4,14.88,1,42.95,103.09,3883.95,8845.01,1893.94,208.26,149.57,178.53,1715.54,810.84,959.76,763.43,2203.52,23.5702,0.4453666744913395,173701.54473190205,26539.443966984232,168683.03525993667,27634.013551961863,100,False,False,True,False
10035,982.51,1,27.7,1,34.04,5,19.94,8,26.74,7,17.75,3,17.46,371.34,4525.88,8048.5,590.09,478.22,177.46,376.25,3673.19,1326.48,915.53,1765.53,1340.4,28.3374,0.3807000993650588,120112.36848589976,12601.173285668063,120851.08762030296,15411.600113913772,100,False,False,True,False
10075,1715.8,5,35.09,2,43.99,1,33.07,17,21.36,2,33.07,2,8.06,199.89,3422.8,8063.79,1824.28,641.26,215.79,498.97,3924.84,466.14,471.33,1249.72,1010.23,23.079999999999995,0.28664200034823295,57743.20789088665,6709.186286114561,50818.78560926246,6975.922987582517,100,False,False,True,False
10080,1533.59,2,25.52,1,39.16,4,10.05,11,44.93,10,28.93,3,8.25,274.13,4456.67,3173.16,1583.72,575.15,231.69,412.18,1672.13,379.81,391.54,586.0,2104.4,31.075862068965513,0.512982454071402,70433.32404509633,4893.511142092503,67760.51286855458,5100.896223857263,58,True,True,True,True
10100,1682.38,5,11.36,1,19.39,4,21.77,16,35.27,7,13.02,5,26.81,297.64,2684.5,5846.6,439.8,259.11,102.68,526.84,847.69,756.41,730.47,375.04,1892.95,40.31549999999999,0.657975163505032,68134.61346314909,2614.8808284691386,63419.05297371624,2444.597787608191,20,True,True,True,True
10103,2167.67,4,48.97,1,34.17,5,13.15,10,40.07,8,8.59,5,18.78,226.01,2596.24,7898.54,713.56,490.48,187.24,484.15,3979.72,439.64,174.19,1961.3,2257.67,29.232000000000006,0.38598609192287603,80775.07588066935,2055.905880145238,75073.08980341739,2046.6503576518342,20,True,True,True,True
10090,1595.68,5,20.03,1,37.86,2,25.34,10,33.95,8,22.45,5,13.85,79.37,2052.43,5318.62,1225.85,455.34,97.58,643.35,4552.53,1106.86,548.52,1101.39,1383.54,29.260000000000005,0.6428582010573302,82145.61200902896,4877.422404834961,82496.14468471626,5264.0199540328595,43,True,True,True,True
10104,3170.04,1,33.97,2,11.65,3,16.62,7,34.79,2,46.53,2,42.8,223.58,1291.57,3845.43,1398.99,636.55,55.55,455.08,3680.28,1422.68,196.28,2265.62,1097.37,15.767777777777775,0.27143817861026154,75792.34504129791,5674.7325085276025,70272.96561186013,7022.6289135299385,99,True,True,True,True
10098,2320.67,1,23.74,1,43.9,4,41.76,9,36.9,8,45.32,1,17.5,174.51,1292.66,6288.64,1783.81,654.62,168.17,742.65,1415.85,703.09,546.07,871.99,685.22,25.2340206185567,0.7927453087659657,69356.78044576908,6244.664051525663,64458.89196114882,6359.368690494674,97,True,True,True,True
10099,2606.58,1,8.98,1,28.95,2,9.58,9,48.46,6,22.14,3,24.38,231.94,3765.55,4107.14,833.34,194.22,164.79,560.91,3210.26,1492.37,706.23,2228.44,1506.59,15.213099999999999,0.2659372410205388,72079.5140546599,8252.627681393642,67956.0466011934,9848.718191828666,100,False,False,True,False
10108,3006.43,5,33.7,1,8.66,1,25.45,17,42.15,3,38.14,1,26.97,338.26,1868.34,8192.57,569.0,574.76,53.18,563.2,2055.01,837.16,378.87,845.16,961.32,19.391797752808987,0.5479104144544251,60141.38312010554,5142.699663627252,54076.79492427248,5119.388954644476,89,True,True,True,True
10096,2103.69,1,36.34,1,17.4,2,16.85,20,33.35,10,45.07,4,15.18,87.84,3009.13,8932.79,1865.23,636.51,168.25,506.49,1163.22,1456.35,202.28,1003.28,1776.49,21.706700000000005,0.557614064066218,62464.53797324814,6340.41856467465,63526.495634363826,6981.473968358568,100,False,False,True,False
10107,2677.32,5,9.03,2,33.6,1,40.47,18,29.52,4,9.8,5,26.27,126.55,2513.79,3333.62,835.76,130.4,89.86,321.69,790.57,1413.01,417.58,1192.01,1614.28,19.608965517241383,0.4668350500052369,52602.1573296367,4143.185363938611,46572.84034764966,4367.556411585643,87,True,True,True,True
10091,1722.91,3,42.87,1,39.57,1,13.64,16,32.76,8,18.4,4,20.88,110.56,2729.02,8880.96,1721.26,271.19,184.81,577.26,2248.33,1316.51,182.44,621.79,656.94,22.831100000000003,0.2906276558475368,52544.542031048,5204.704277140873,52371.85564599772,6017.919033261171,100,False,False,True,True
10087,1446.58,3,40.93,1,8.97,4,28.09,3,40.53,7,20.27,5,44.38,316.22,3102.6,4382.26,887.78,141.93,198.83,368.98,2075.24,367.72,386.88,2134.71,1936.38,32.045700000000004,0.6119685985870237,181584.1800602797,20653.835165687567,179769.73871746822,21425.242127408517,100,False,False,True,False
10102,2360.74,1,22.45,2,17.75,3,42.89,18,36.12,9,26.73,1,36.6,78.37,4189.01,3118.26,1667.51,547.52,167.07,423.47,801.48,524.37,953.97,1854.35,1584.95,23.767499999999995,0.7328667592875849,77973.8823352106,8235.580013351755,74085.32218678467,8807.16616316909,100,False,False,True,False
10106,2072.32,2,41.91,2,45.83,4,22.38,14,33.6,7,36.05,3,38.29,252.09,1927.61,4807.69,359.36,589.47,254.37,447.15,1487.38,1411.16,889.63,1347.53,888.03,34.314534883720924,0.9214587628917454,78138.14451294055,6231.7732199233,76912.22318951422,7107.799875612757,86,True,True,True,True
10111,2296.92,3,29.48,2,17.54,2,8.85,6,44.76,3,45.1,5,39.76,213.89,1048.9,4377.0,1735.33,191.27,251.87,330.39,4077.59,1033.3,338.76,582.9,1219.91,24.964571428571432,0.5269344917464909,115526.0511472181,9445.917897894602,116320.31483434673,9738.533258488911,70,True,True,True,True
10031,916.52,1,44.86,1,36.04,4,10.17,12,17.68,10,39.49,4,42.66,76.66,1944.6,1831.05,1697.86,220.43,242.47,322.89,1027.24,757.63,924.44,1326.05,1411.7,42.9529,1.1191900886558346,100021.05682122555,9610.544686882695,98127.36783460926,10078.730256468763,100,False,False,True,True
10114,2981.38,1,21.48,1,23.75,2,44.18,15,47.24,4,8.54,5,49.55,287.61,3358.55,6322.17,1373.68,400.07,202.59,696.33,3066.7,679.22,699.81,1589.7,582.51,14.7421,0.2732309305590078,60990.86890978503,6737.00402555476,54570.82987869933,6941.397389919099,100,False,False,True,False
10112,1600.34,2,24.74,1,34.45,5,38.63,13,34.64,6,49.65,1,22.11,195.3,1356.98,7414.42,887.72,557.36,110.84,176.94,4416.45,892.63,488.9,372.62,1957.63,28.557317073170722,0.250599525041887,64218.33864517461,3503.944506619161,60161.44619853648,3804.6456229547944,41,True,True,True,True
10113,2039.6,2,22.83,1,39.79,2,35.97,7,27.7,3,31.99,2,42.85,117.66,1538.06,7274.72,1220.44,655.88,260.24,144.24,919.93,375.45,866.72,1316.97,2173.09,32.9174,0.8837153204945404,97073.21774670566,14096.264612171326,93711.8010915833,14759.684408604156,100,False,False,True,False
10109,1732.82,3,41.96,1,23.49,1,46.48,9,16.56,2,38.89,5,44.85,284.95,4271.91,3691.14,763.56,157.31,108.25,679.1,939.55,875.61,293.87,1221.61,1624.78,25.105499999999996,0.2875194328083308,69593.26625040201,6640.792647926554,63444.75572695905,7238.588491558766,100,False,False,True,True
10116,1873.5,3,31.04,1,47.4,5,19.95,8,33.71,10,17.09,2,8.82,282.99,4069.81,5995.42,1866.39,310.01,184.73,539.89,4370.83,1098.85,480.06,1037.8,1394.32,24.726,0.39251976345896533,110462.53519537847,6263.4112444382445,111722.96473844993,6187.751803922827,35,True,True,True,True
10115,2318.71,4,36.54,2,44.49,1,14.9,11,28.42,5,42.55,5,12.23,252.1,1901.53,4331.44,1807.91,125.04,213.51,501.06,2480.39,1173.61,406.69,1571.06,641.81,22.541899999999995,0.533804138786745,71366.13461077711,7561.533403717285,66399.67758231456,7785.514840176704,100,False,False,True,False
10122,3241.87,1,16.13,2,48.03,3,36.8,11,31.4,6,34.49,4,11.91,346.99,1402.41,8685.87,1118.62,108.89,141.15,171.54,1596.95,1240.12,564.3,2120.3,2043.65,19.78333333333334,0.6206321887603721,72017.53531715013,5680.257890196447,65576.70723252615,5411.065299436016,69,True,True,True,True
10125,3599.36,3,23.62,1,38.92,3,43.75,18,42.26,5,29.21,4,26.04,102.75,2806.81,1687.27,937.52,233.09,245.89,437.44,4480.37,881.59,699.28,1590.88,1368.77,18.19,0.3393026905131664,90679.69952946268,3487.3331056451443,93098.5523945597,3765.2405058294676,20,True,True,True,True
10121,2871.32,2,30.46,2,34.37,2,38.1,18,27.04,9,32.4,3,46.06,344.2,2199.84,3064.14,526.86,606.2,273.41,471.74,4177.38,306.11,239.24,2011.25,698.44,18.249454545454547,0.4128420834394016,58964.11349281952,3702.0876328957484,53151.74781970281,3922.106186822786,55,True,True,True,True
10118,2498.27,2,49.51,2,33.85,1,28.2,18,42.66,10,49.38,1,46.47,193.58,2016.89,8650.82,902.36,593.82,225.32,733.61,2066.85,865.22,377.13,1747.69,385.49,19.675,0.4928693559354261,55647.95471219728,5738.754170107857,49423.60707139666,5883.090986527186,100,False,False,True,False
10130,2550.03,5,39.58,1,10.41,5,38.22,8,14.78,4,28.82,1,36.65,172.52,1133.01,2648.61,941.66,655.45,231.93,209.73,2383.01,1394.46,517.16,789.74,1341.02,32.68571428571429,0.3551742382209022,92328.54026677318,4918.487373048461,89658.48769138043,5132.710386720126,35,True,True,True,True
10120,1875.52,4,27.83,1,31.59,4,11.08,14,46.86,5,33.96,4,33.27,240.88,1781.15,4480.59,1104.06,431.81,118.02,321.2,1810.4,1413.79,481.25,491.82,1393.94,42.65524590163935,0.671358340871642,111649.07905532105,6682.803219476322,121771.76541962198,9488.92591001345,61,True,True,True,True
10094,1273.76,5,37.83,1,21.32,2,33.73,20,48.06,6,30.33,3,35.91,178.74,4268.14,2205.4,1909.62,593.73,272.95,710.25,1425.51,667.8,373.66,1555.25,2010.35,35.957125,0.44020764303603555,75539.31163043648,5847.925002616857,74127.14848005387,6655.272466778,80,True,True,True,True
10119,1871.25,5,31.32,2,34.56,3,29.45,6,32.91,7,26.65,5,21.99,229.35,3243.58,3935.79,1711.07,497.0,59.97,284.08,4077.07,1195.44,222.03,1885.11,716.63,25.452698412698414,0.4355538052359368,154391.93629792758,10855.505723281192,157190.52162123699,12398.851757106624,63,True,True,True,True
10129,2569.6,5,8.88,1,25.96,4,32.23,19,12.93,6,45.37,2,21.64,316.39,3074.39,2647.4,1245.45,571.87,83.8,532.03,4567.82,612.0,659.09,1011.97,1057.71,27.669629629629636,0.3638160584533609,86357.75103253034,4586.403722302825,87274.13021158014,6373.874715303628,54,True,True,True,True
10133,3115.66,3,34.25,2,23.01,4,35.79,6,16.91,3,10.23,3,47.49,159.19,3834.19,1452.35,978.26,471.5,68.07,276.04,1158.86,867.88,483.11,1567.34,550.81,24.807391304347824,0.3870543465634715,94544.21937086967,4134.326101120999,90260.81328089324,4114.079248350807,23,True,True,True,True
10131,2339.48,4,28.26,1,49.27,3,26.03,7,16.12,4,10.49,5,45.51,296.45,3624.91,1444.38,1777.76,272.61,99.68,698.33,2891.91,925.85,945.22,1242.05,1968.34,24.940810810810813,0.4622492015399532,99093.31081881649,5520.094998630194,97037.14139448309,5772.6315672718465,37,True,True,True,True
10123,1812.96,2,11.41,1,12.37,3,47.24,4,32.94,5,22.36,1,8.56,332.44,3246.05,7301.12,633.93,323.75,238.59,206.88,1711.89,462.16,546.71,1438.17,1473.93,27.255555555555556,0.5400310082095804,89893.10589723248,7249.723547664646,87768.43952727987,7403.175468785913,72,True,True,True,True
10127,2044.21,2,44.66,1,49.88,2,44.36,8,41.41,4,44.62,5,49.09,240.29,1183.26,4614.84,474.79,518.89,68.08,717.28,2408.64,1479.5,431.77,1563.39,1316.18,27.365199999999994,0.6682639652657677,84165.10548821124,8528.29655006626,83896.02486818541,8794.17845959123,100,False,False,True,False
10137,2179.56,4,15.86,2,22.76,2,30.84,11,11.89,9,18.33,2,47.73,302.76,966.65,2816.57,667.79,237.32,90.38,502.48,941.83,456.58,436.45,1544.84,2151.91,38.11308823529412,0.7258042525322199,104546.75047793367,8085.672362805751,102201.65582064072,8387.959881092353,68,True,True,True,True
10117,1447.54,1,20.47,1,47.34,1,38.24,17,41.42,6,25.79,4,20.15,94.13,815.22,4368.15,721.33,652.94,90.8,430.25,3518.79,819.12,980.2,2116.86,494.99,25.093100000000003,0.5293519861609336,55936.25357418038,8346.235351105148,50808.06619938782,8702.554941382681,100,False,False,True,False
10135,1898.78,2,11.13,1,34.67,5,26.03,4,40.41,10,49.24,3,21.61,371.08,3951.37,2292.26,1213.77,622.29,185.64,294.92,4019.2,652.47,437.4,1274.08,2064.96,21.721999999999998,0.35807820374884586,147874.63657346112,10866.090828667198,148089.4367782399,10938.144314315407,55,True,True,True,True
10126,1605.27,2,27.9,2,48.37,4,19.96,15,36.15,5,37.65,4,38.73,189.99,3693.02,6235.76,998.8,404.87,145.88,433.83,1782.83,1125.44,289.96,1181.33,2134.16,31.59764705882353,0.6351616746476257,72864.09264292495,5016.59723142813,71878.91854582529,5101.754196991051,51,True,True,True,True
10141,3356.18,2,45.11,2,40.84,5,13.22,10,40.61,8,14.01,1,35.04,79.72,865.63,3003.21,1282.68,325.53,170.41,220.79,3809.57,370.71,470.3,1324.0,732.25,18.268205128205125,0.3482805266393278,60407.93094481953,3020.770943322561,54414.800855703135,3322.5710583593277,39,True,True,True,True
10124,1452.07,1,20.99,2,46.75,4,16.83,6,13.92,7,10.65,2,48.58,198.12,1119.26,4067.94,1688.85,402.35,107.61,408.15,3587.74,1377.87,561.11,1486.53,487.41,20.9325,0.38574963094963266,169462.67888128143,24786.443085620074,166139.53361195442,27352.532491340473,100,False,False,True,False
10128,1732.39,4,15.25,2,35.92,5,39.08,19,35.4,2,39.94,1,30.33,156.39,1199.69,4909.58,1314.27,360.04,47.2,202.37,1830.48,883.75,617.76,536.04,702.02,45.8534,0.6444639460650828,139779.34905933225,20444.946968653876,139402.09510185232,21453.55210655169,100,False,False,True,False
10142,3399.62,1,19.22,1,49.55,3,41.45,3,17.67,5,26.6,2,12.11,233.05,2260.52,4447.38,1843.43,484.25,174.61,678.21,1154.4,925.01,877.16,607.6,406.68,17.8941,0.5418190368442849,186103.188621009,22562.91532694558,184880.63949512175,23196.92819322929,100,False,False,True,False
10132,1604.74,3,27.54,1,34.42,1,29.21,7,29.62,6,11.37,4,45.92,141.39,3671.79,7811.02,980.51,520.08,248.12,485.59,820.84,668.14,633.08,744.41,659.09,26.174,0.2330604464879694,72344.65977459392,7149.522693577767,67107.8118270994,7637.684882694333,100,False,False,True,True
10146,3467.35,4,31.39,1,40.79,4,23.4,17,32.68,4,34.66,4,31.85,139.13,2713.81,6213.36,1529.79,182.52,262.13,489.31,1234.03,388.39,946.75,1096.04,832.79,24.798620689655174,0.2583840460843818,90817.46613530724,4335.24660980436,86860.45475276653,4504.89452592646,29,True,True,True,True
10145,3584.11,3,29.18,1,30.15,2,35.27,14,43.21,7,20.02,2,41.62,125.11,3581.87,7703.03,417.57,207.05,237.78,405.38,1903.25,1374.55,222.66,689.24,2283.34,17.468363636363637,0.3298302797925222,84692.68682070698,5675.939572673573,83256.61467605943,6113.70766128303,55,True,True,True,True
10149,3547.64,3,41.45,1,8.82,2,49.49,17,15.54,2,41.89,5,19.74,199.62,4469.63,4655.96,1858.86,203.48,161.25,172.14,2602.78,594.27,499.07,1054.75,2292.59,16.325208333333332,0.30507055049634313,75836.46333443274,4388.423514699018,69822.19866102155,4777.191577465369,48,True,True,True,True
10092,999.97,1,10.81,2,39.68,1,20.13,16,39.02,10,40.03,1,8.93,325.75,4161.24,7690.93,1153.0,116.72,267.22,156.12,2354.27,643.65,848.71,877.41,1940.07,28.8967,0.2000659234786716,54019.21578922341,10161.476028070461,52006.825798566984,12551.16671221974,100,False,False,True,False
10139,1387.69,4,39.11,1,32.63,4,46.16,9,23.76,4,42.42,4,37.68,291.63,2761.1,8658.03,805.66,126.61,260.27,567.35,1426.46,1001.35,500.93,691.26,1148.65,42.748378378378376,0.6950999668853131,89115.00985092306,5093.727765903551,88227.68932380048,5193.482862941804,37,True,True,True,True
10138,1893.95,1,48.71,1,26.75,2,46.63,17,9.71,2,17.58,2,9.79,250.37,1147.44,1514.03,1304.38,160.72,243.9,508.88,2158.7,685.19,515.09,1760.92,1278.61,24.924500000000002,0.6511906344721508,54775.21443523476,6202.647333104247,49530.08468356671,6530.753312902891,100,False,False,True,False
10140,1744.32,4,40.16,1,35.36,3,20.07,4,31.15,2,21.37,4,15.25,210.72,2182.79,6356.73,418.39,375.47,144.09,467.85,2273.1,763.45,980.15,2027.2,2120.0,30.61406779661017,0.37725925707464053,310149.67669523804,23287.919491493263,307243.5871218308,23516.226560750663,59,True,True,True,True
10110,1357.03,1,16.24,2,18.52,5,41.35,19,32.2,6,36.7,5,41.28,336.25,4100.69,7495.97,849.91,404.1,95.54,656.3,4560.5,561.47,827.07,607.01,984.98,26.020500000000002,0.2015714776600613,52267.48957839988,6941.60543143218,46101.867972424974,7775.647810299893,100,False,False,True,False
10154,3552.97,5,23.04,1,44.6,2,14.18,7,49.64,2,8.47,4,27.33,138.14,2744.31,5754.01,788.54,174.85,135.81,278.2,2262.97,786.56,508.55,1516.34,1053.51,19.649607843137254,0.4466092734564015,79929.8542566762,5301.884827066524,75650.4576175707,5367.951245049137,51,True,True,True,True
10101,1245.38,2,16.8,1,15.82,4,30.53,18,19.16,2,27.82,1,12.85,218.15,3169.31,2530.32,341.65,243.26,216.57,268.6,2967.63,1207.73,868.94,465.86,2008.15,33.12952380952381,0.3897787594956753,69660.13878721469,6069.162360597825,71518.17463613147,6540.912316887926,84,True,True,True,True
10151,2141.38,5,15.05,2,44.96,3,12.08,5,21.24,4,45.47,2,29.7,189.94,4331.64,2346.05,1012.31,396.31,285.71,739.21,1385.25,1353.22,186.07,650.12,1907.04,24.68696428571429,0.41207201331301796,139141.76815461164,10020.681820337968,141146.53940868945,10408.482417479869,56,True,True,True,True
10105,1146.7,4,30.45,2,33.6,2,30.35,8,11.91,8,8.07,2,41.41,303.3,1768.32,4536.93,431.98,539.77,201.0,727.29,3378.92,801.25,532.53,1380.17,1925.58,37.449473684210524,0.6325607106290898,79934.71893973248,6693.110439311028,79429.78403029426,6931.893925119812,76,True,True,True,True
10144,1574.46,1,39.0,2,38.62,4,14.55,3,26.51,2,41.59,3,35.07,344.45,801.8,2320.19,1232.09,211.27,173.96,370.38,3067.7,262.16,563.7,1070.17,1658.56,21.942400000000006,0.778296663856204,154811.99893056092,19435.063082073546,148882.81078500344,19795.306034119723,100,False,False,True,False
10134,1696.61,3,49.19,2,36.69,1,11.37,14,10.68,7,41.34,2,49.1,93.18,1262.7,7432.02,1642.59,604.4,254.03,455.23,2720.92,978.38,690.99,605.21,1484.86,27.493399999999998,0.7169241538853621,63331.826405240885,6632.347902163747,59408.11450713497,7161.002252341127,100,False,False,True,False
10161,3289.19,4,37.89,1,32.93,3,49.98,18,19.42,2,19.43,4,49.57,201.07,1773.72,5717.17,803.18,481.49,248.91,688.48,1528.86,611.23,474.36,1969.75,835.48,23.171499999999998,0.18949447985294174,210519.28647753992,8376.394034115867,207613.64762428423,8426.582319451882,20,True,True,True,True
10153,2978.52,1,14.81,1,12.98,2,32.74,5,47.37,3,33.16,2,10.37,210.05,2447.16,7699.54,839.75,370.66,233.77,717.27,2325.77,892.61,164.36,1891.37,2075.98,16.136900000000004,0.4049958099296904,72663.78605015182,7698.491865311051,67554.55398598102,7911.446549070905,100,False,False,True,False
10157,2812.59,2,14.38,1,39.49,1,25.62,3,45.22,8,41.88,1,28.29,158.77,2015.31,7692.86,1203.27,633.86,208.88,407.53,1720.46,575.7,202.13,1363.58,1939.89,17.733899999999995,0.5303951166799896,116304.3409115328,11322.942351171983,111216.2667113176,11199.295322570795,100,True,True,True,True
10148,2150.27,3,42.18,2,21.39,4,32.01,3,22.5,5,29.15,3,48.18,142.77,4243.28,6143.91,341.4,594.66,86.89,405.9,3700.18,961.07,418.54,573.9,1369.55,22.7009,0.42648219260135656,125348.81708953308,12194.61414288158,129172.58529333508,13531.885338736645,100,False,False,True,True
10143,1656.94,2,26.08,1,29.27,2,18.15,16,27.64,8,20.31,2,38.32,326.83,3358.07,7364.7,1906.61,403.32,75.54,389.1,3636.04,843.3,874.19,1793.12,1229.68,22.628805970149255,0.3261832650337227,64161.765159653914,4210.953444408609,61942.99147908473,5046.247222842371,67,True,True,True,True
10147,1701.19,2,23.36,2,46.08,3,30.91,5,36.53,4,31.13,1,27.54,177.7,1807.34,1440.25,333.17,593.91,80.24,418.23,4504.36,1044.56,202.89,1333.65,1186.12,25.693199999999997,0.434953119561426,91342.68413130198,6815.070683610448,94166.69375967939,8164.556129183419,75,True,True,True,True
10152,1839.39,4,11.19,2,44.02,5,37.79,18,19.57,10,30.03,1,38.52,146.97,2249.98,5090.52,1513.05,111.9,261.13,156.27,3694.68,762.1,777.64,1874.04,1759.45,33.64177777777778,0.38494562124166465,90329.7999464855,5320.675807725255,86660.78463388413,5715.038552075019,45,True,True,True,True
10150,1694.98,1,8.78,2,33.36,3,49.1,5,39.13,10,32.53,2,25.18,206.76,1926.29,5002.68,1329.67,303.78,137.56,405.24,3380.09,527.69,714.0,2150.98,1804.1,22.801836734693875,0.4474126003202305,112015.42067496863,10115.448098488958,104845.06980645868,10359.944548177791,98,True,True,True,True
10162,2369.87,3,29.81,2,22.37,1,32.38,4,43.91,3,27.71,4,41.31,217.37,3673.42,8005.92,878.32,221.11,144.4,742.03,1973.98,1452.02,731.94,855.0,1963.89,16.9864,0.3349340957335465,144825.66212053585,13598.828143833765,141868.43327506492,15220.27222963675,100,False,False,True,True
