scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_cycle_time,kpi_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
98,13791.48,10,11.03,110,20.23,12,22.7,4,19.75,7,20.2,1,24.55,108.79,1668.77,4634.77,1409.01,257.93,112.99,374.24,4082.26,613.76,437.23,428.69,1313.11,27061.74400763523,25584.020647139238,20644.08114504817,7,True,True,True,True
99,9065.13,10,29.5,79,48.83,12,31.87,14,20.05,10,27.64,3,33.62,353.09,1911.72,3483.25,1852.64,533.04,118.13,404.92,2401.46,1002.02,709.0,733.32,854.02,63817.77944678025,24809.053437723625,20278.4753235546,5,True,True,True,True
100,12617.8,3,20.13,83,9.8,8,33.05,20,41.19,10,36.9,5,15.98,369.17,3134.8,5975.34,1950.56,531.04,286.94,367.95,4040.94,1138.98,486.18,1557.61,897.5,71371.36363164736,32619.44651198721,27586.71903218528,10,True,True,True,True
101,13790.15,9,40.96,58,32.83,8,46.75,8,44.51,3,48.87,2,17.43,313.73,2529.78,8204.67,954.98,465.28,168.58,154.78,3959.49,1107.85,972.23,831.41,2212.49,79747.57159609592,28477.87854965428,22271.547842443262,5,True,True,True,True
103,6976.98,2,15.64,43,44.13,7,12.35,18,20.14,7,37.45,4,26.42,211.64,2407.04,3779.51,729.6,614.48,93.41,653.51,1534.7,456.35,177.87,1543.55,862.94,56681.51636500315,28690.1386170616,26378.06813605887,14,True,True,True,True
104,12656.5,5,17.08,93,13.27,9,39.66,9,38.88,5,35.09,3,42.62,80.88,3618.93,3096.49,915.21,546.12,181.77,559.71,4461.09,491.73,757.88,2023.41,1097.94,70120.18655302141,28813.80813605312,22507.014185966465,8,True,True,True,True
105,10492.51,12,12.06,125,29.28,7,16.65,10,45.1,3,33.71,3,19.99,235.16,1488.92,3900.48,1062.79,437.41,223.53,625.27,2081.07,1180.92,475.41,1028.68,1549.34,52090.83590257298,25396.572093957904,20585.54401668748,6,True,True,True,True
106,14210.0,6,13.16,24,27.5,4,13.83,20,21.68,4,21.51,1,10.32,260.31,4457.28,3671.64,1485.69,391.64,56.56,383.93,1047.56,1146.74,901.71,1109.93,745.28,29124.077768850817,28159.16015435793,23120.390052207746,8,True,True,True,True
107,10604.19,12,29.11,70,38.86,7,11.21,11,25.46,3,15.02,5,42.3,132.25,887.18,6832.86,773.58,160.76,115.87,450.42,3503.21,1386.16,403.86,608.34,649.01,48237.97238143062,25774.49179277397,21087.22769342685,5,True,True,True,True
108,12844.73,12,12.95,87,22.73,11,11.19,7,28.01,3,26.53,5,33.97,227.81,2296.42,8993.0,881.12,496.38,63.2,185.06,2151.19,1071.9,604.9,1924.04,1074.68,37719.833883026346,27914.01508682886,22107.864657151094,8,True,True,True,True
109,9472.42,5,39.5,109,21.93,2,16.17,13,14.36,5,30.79,3,49.98,369.92,3274.14,7187.44,1890.65,351.87,177.89,533.02,4132.98,607.12,736.89,977.1,1338.82,81020.99221333888,45517.2422877466,44267.21224996912,16,True,True,True,True
110,13649.32,8,37.93,74,29.09,2,44.81,7,10.89,6,12.11,4,26.72,225.27,974.38,5144.53,1033.3,493.01,246.92,415.17,2194.66,978.37,760.86,984.78,465.57,31238.582623488688,24312.852000907627,20582.635416385903,7,True,True,True,True
111,5259.54,9,29.25,37,35.64,11,12.59,16,41.5,6,18.37,5,16.3,166.56,1030.56,4446.95,815.41,514.16,252.49,666.38,4250.13,571.5,346.53,2054.61,1843.45,121073.27682087514,29922.085770404414,23902.87661405647,6,True,True,True,True
112,4857.76,10,41.54,109,8.73,7,28.85,4,42.74,6,21.14,2,38.34,75.57,4424.38,8882.77,622.81,648.14,72.82,262.21,1465.04,872.45,557.33,1648.87,1122.27,153121.74923285402,39105.64726829002,33321.333370255634,6,True,True,True,True
113,4362.24,10,14.08,35,33.64,10,49.95,11,28.86,3,9.9,1,37.79,213.8,1826.84,3550.26,1665.3,220.49,252.78,738.77,1520.35,879.51,580.48,1745.78,1931.72,135447.8660656177,149866.66640977145,146724.2011039838,75,False,False,True,False
114,11461.19,11,26.2,35,37.57,11,35.1,13,26.27,5,45.49,3,12.59,110.43,2860.9,3837.51,1673.44,627.35,166.5,392.94,1576.52,911.67,229.73,2261.22,1762.83,68290.02194227936,27049.32491872836,20940.08763629493,8,True,True,True,True
115,11185.25,4,30.86,83,42.49,2,12.95,3,34.28,10,17.13,3,26.16,107.37,2480.5,4693.02,1344.07,592.45,100.18,685.09,4099.92,250.78,182.56,840.85,673.72,54531.40090164811,31128.750326449805,28352.55208600516,14,True,True,True,True
116,5461.59,7,48.2,112,47.94,4,33.13,12,20.61,10,21.14,3,29.08,159.83,4370.91,1613.94,1871.62,441.69,231.74,245.19,1099.37,678.77,552.59,2268.4,1856.73,137897.8181371814,56950.73881583507,52075.73630051479,9,True,True,True,True
117,13050.13,4,33.37,36,23.14,8,20.7,12,37.31,3,15.61,2,31.42,331.5,737.01,8244.05,1406.13,367.16,266.34,564.48,1041.5,298.83,212.38,1140.96,1806.76,34080.93974661257,23971.822352096064,19185.761629027777,11,True,True,True,True
118,13651.45,9,19.66,119,17.05,9,9.54,12,36.25,2,26.38,5,44.82,83.02,3325.69,5046.52,1141.1,561.25,285.88,464.26,3097.11,938.77,289.29,958.75,1155.52,40731.821251377,26190.42388286397,20609.037151545635,8,True,True,True,True
119,13927.4,8,42.4,97,14.03,5,9.0,16,31.66,3,31.52,1,49.05,102.59,1484.67,6062.87,522.33,236.81,174.05,531.25,4563.85,1140.73,974.46,617.37,1558.8,56995.39475423871,28340.49574254945,22195.133418364352,6,True,True,True,True
120,12820.41,4,18.55,26,35.47,6,31.63,13,30.82,10,49.14,2,35.08,70.29,2050.87,5673.23,1164.94,171.79,79.47,380.34,4162.41,1054.97,808.69,583.74,1666.95,55657.84456119169,28067.02259246404,22996.839371570637,9,True,True,True,True
121,10434.41,6,42.62,51,32.39,6,41.31,13,26.67,10,17.0,2,9.26,305.46,4335.9,7665.55,1494.51,442.98,211.23,634.72,2657.0,1086.36,221.41,1568.69,1336.17,89882.910629704,28986.069016393663,23129.388825738664,8,True,True,True,True
122,12513.81,3,23.86,38,16.79,3,29.23,17,40.45,5,46.09,1,46.84,70.08,3152.2,7818.68,722.23,161.28,194.53,337.61,1848.25,612.76,188.51,1995.47,1054.1,58439.416747099385,27951.460521462315,23552.043124661723,9,True,True,True,True
123,10969.4,8,17.26,25,15.74,5,42.11,6,46.78,6,42.43,2,45.38,221.59,3880.38,7045.49,1838.14,546.56,101.92,433.61,1438.84,854.47,929.3,2114.3,788.59,95293.84282000845,29090.566261461223,22379.029622556303,8,True,True,True,True
124,12080.73,11,48.7,103,39.42,10,47.43,14,15.5,10,26.6,3,22.65,164.24,4512.21,6851.18,1405.2,133.96,274.3,375.65,1885.35,438.16,659.94,717.23,1883.77,75349.98147326251,26379.23032644321,19827.579986289853,6,True,True,True,True
125,12798.89,3,24.39,72,15.54,7,40.77,4,41.03,7,21.53,5,12.99,252.28,1570.76,3546.41,758.87,470.33,107.37,136.08,2339.9,1267.96,876.42,2088.67,1723.33,49843.88543548746,27910.469919128544,22173.86325553689,6,True,True,True,True
126,3666.7,3,10.78,119,49.12,2,12.31,5,42.32,9,30.28,5,13.27,305.61,1126.02,2794.12,502.92,367.45,126.36,689.24,1851.75,815.61,820.43,1879.48,406.87,118546.82098753328,48449.04459375358,51721.20133804726,7,True,True,True,True
127,4274.64,8,20.57,42,46.22,9,32.59,8,48.31,3,19.26,5,10.0,348.97,4356.83,7516.38,1275.58,306.28,67.55,632.63,4402.57,1288.87,605.67,900.63,1435.28,227211.38617392565,40504.41147798438,35828.24900568898,8,True,True,True,True
128,10719.14,10,26.21,70,24.97,7,32.63,4,46.66,2,29.45,5,25.34,334.0,3862.68,2254.41,1921.69,277.2,285.8,458.46,1858.33,995.74,474.92,2130.19,395.0,84005.04876846052,34817.97464165955,29579.202846664877,8,True,True,True,True
129,7750.62,4,45.72,44,45.49,5,41.29,16,46.21,8,46.54,2,20.05,121.14,905.97,8505.68,1607.91,215.19,135.77,697.98,3878.04,313.23,557.67,1126.88,847.5,122864.72231410576,33034.82024774407,28591.23095952822,10,True,True,True,True
130,8495.43,6,20.85,28,25.1,11,27.17,16,8.4,10,38.03,3,8.02,191.1,3398.84,8672.37,1100.77,538.22,56.5,504.11,2190.08,427.85,656.98,724.67,841.44,57292.779433116,25530.84148352881,20367.74509597858,7,True,True,True,True
131,10581.81,5,30.36,83,14.26,5,49.39,4,45.49,10,34.66,3,45.01,307.71,3484.95,6043.12,1859.53,348.45,108.44,521.04,3932.31,1297.88,814.05,556.78,1627.17,111541.71220937406,30965.859203727923,25169.31305050317,10,True,True,True,True
132,5140.09,3,39.3,105,45.06,3,33.62,18,30.6,2,48.75,5,20.22,370.84,1518.7,5946.42,1560.74,630.34,229.28,263.13,3756.1,900.59,338.77,2134.16,1217.38,185261.9976913896,89885.92581209603,89265.8628225067,10,True,True,True,True
133,14131.63,2,23.16,74,32.2,9,17.99,13,42.56,8,32.12,5,33.49,296.79,1537.78,3159.2,1600.79,163.93,264.15,290.92,3000.5,458.74,947.54,1804.58,457.71,45149.80338556857,30060.878233945252,25932.89852780436,11,True,True,True,True
134,14059.5,6,30.86,73,40.76,11,41.47,8,39.53,9,16.49,4,22.46,249.89,877.52,7211.03,766.33,152.29,109.11,418.67,1989.99,1448.27,645.32,1932.59,536.28,43227.683365149845,26417.93538250537,21679.57340660237,12,True,True,True,True
135,9520.91,11,45.83,49,49.46,4,15.74,7,46.17,7,44.55,3,32.72,235.15,1150.43,3123.73,1919.73,248.04,162.37,261.58,3420.42,1525.04,419.88,1941.93,1981.06,114259.55672421223,28707.933623506644,22211.735328625902,6,True,True,True,True
136,4976.37,8,12.89,27,23.61,3,29.26,18,47.72,7,15.36,2,41.99,224.34,1243.39,5899.19,1491.72,466.38,277.47,192.93,3018.59,1228.95,582.93,1434.01,1407.74,132694.5323187834,30005.93016996177,26528.87714566138,5,True,True,True,True
137,12868.37,4,25.93,49,34.26,8,27.97,11,31.88,4,10.84,2,28.64,321.82,3741.42,2800.95,1422.78,656.94,235.04,409.53,1603.98,286.84,979.33,636.48,1177.48,43663.2723550492,24960.319029146543,19530.76195591212,5,True,True,True,True
138,9789.7,9,31.54,103,47.41,11,32.88,18,35.29,8,11.4,1,35.54,172.98,1488.65,5662.65,805.11,521.44,142.38,150.82,845.73,1410.63,371.32,951.38,1385.47,54017.9035223601,25491.533992086646,21780.302235138064,13,True,True,True,True
139,8101.04,10,13.96,81,11.11,11,11.66,20,40.35,6,44.54,2,39.87,85.18,1240.36,2735.71,1389.09,157.51,52.59,300.18,2714.71,1236.91,957.92,1675.23,1663.32,83126.47553073366,27214.88653840553,21230.659309073373,5,True,True,True,True
140,10810.3,9,37.7,85,17.37,6,31.47,13,27.69,8,15.06,2,49.16,91.72,848.9,5670.95,465.02,196.68,233.78,662.64,3669.45,656.35,781.49,865.64,2259.72,60566.47676846155,27123.92589433061,20826.996504832045,9,True,True,True,True
141,11552.0,10,8.08,125,15.61,4,33.22,12,24.14,2,30.45,2,40.64,291.7,1040.92,6073.11,728.81,649.13,140.74,254.07,3998.77,420.91,470.65,368.92,2166.51,35777.05597382033,26070.21330301456,20287.94906200056,8,True,True,True,True
142,3840.73,7,35.21,31,48.35,3,46.15,16,17.57,2,22.68,2,27.19,234.37,1582.31,7046.69,1688.32,211.46,231.04,151.7,4344.27,1153.3,878.04,1784.26,1993.24,215488.78850607123,489083.6472678439,490092.6815322195,21,True,True,True,True
143,8063.86,9,29.24,123,35.48,11,45.05,15,24.25,6,26.9,1,13.27,170.19,1932.25,6971.37,1378.12,332.79,184.45,588.78,899.48,1504.92,608.85,941.41,1038.89,71916.4135670986,26635.057627924463,22209.563601193546,7,True,True,True,True
144,12161.83,5,20.59,26,11.87,7,11.04,8,47.54,10,28.85,5,14.48,118.05,1360.93,7527.36,1695.07,468.45,221.28,173.48,3206.17,886.0,852.44,776.25,2181.92,51295.289625136,27210.838488359157,21319.42298351614,9,True,True,True,True
145,10086.81,2,44.56,48,16.79,10,36.62,18,19.4,2,19.08,4,46.24,148.7,1812.75,1442.49,1356.25,476.8,202.64,197.66,3987.79,1350.64,509.62,417.0,1295.85,76244.63176341266,52633.83671228621,50395.84531874672,24,True,True,True,True
146,12245.44,7,25.85,60,22.25,5,14.67,19,12.72,7,11.53,4,11.08,355.54,1126.34,7688.75,1343.05,289.86,152.55,146.61,3224.68,428.77,988.24,439.85,1864.12,29915.60407713947,25022.97356590804,19644.64262440455,8,True,True,True,True
147,14286.46,6,34.59,102,31.1,6,19.88,16,12.2,7,24.82,4,11.49,242.82,745.99,1922.53,402.31,132.03,211.51,180.1,1817.01,789.65,821.53,905.84,888.04,21542.22320419555,22801.185406493478,19249.37183578996,13,True,True,True,True
148,10484.45,6,39.02,78,36.16,11,47.65,9,44.12,8,33.74,2,35.08,252.47,4532.08,4428.23,1898.25,644.59,127.24,707.05,1771.96,1519.53,403.52,1206.91,2093.49,118592.6052061152,29456.723147334807,22887.58675018867,8,True,True,True,True
149,4485.88,11,17.31,47,39.01,7,16.34,11,28.57,10,37.15,5,27.29,328.46,4371.17,2257.36,1637.38,434.13,222.03,252.43,1364.43,928.63,696.96,520.63,947.84,116739.03591814998,36665.58458281414,32825.261891953465,6,True,True,True,True
150,3652.08,8,40.95,118,22.04,9,38.76,15,42.64,7,20.98,1,21.14,247.13,4233.35,4293.68,1113.87,643.4,187.23,647.81,1394.72,690.42,287.53,1439.97,527.37,221746.7496243756,35418.895128576194,31305.609317809536,6,True,True,True,True
151,8911.37,12,37.8,58,36.96,8,28.12,11,8.29,3,26.22,5,27.89,70.81,2987.64,2852.68,1448.13,116.66,121.9,130.94,1846.44,1075.45,217.99,2042.64,1930.67,66929.92136917241,28110.902019558656,22985.524455945942,8,True,True,True,True
152,5960.15,5,10.08,47,30.62,10,41.14,12,46.32,5,21.68,2,35.54,342.55,3724.15,2893.21,1868.24,229.63,256.53,141.42,3656.65,399.96,568.74,456.08,1955.78,136532.40467134316,33794.73274596488,30592.486723605427,7,True,True,True,True
153,13699.93,8,12.66,77,43.98,10,47.9,9,24.19,10,46.66,3,8.34,366.39,1033.03,4307.08,942.3,593.59,262.52,490.14,3750.02,754.86,708.61,576.11,959.17,35280.10191335777,25163.421233648543,19934.69705713072,7,True,True,True,True
154,9905.54,8,16.58,89,16.37,3,11.32,19,30.09,3,45.65,5,17.27,187.56,3996.21,1444.94,1536.85,610.57,198.06,707.16,4496.02,334.48,446.39,1614.98,606.31,62563.52150517284,36248.87292339348,33084.617037103286,13,True,True,True,True
155,6963.98,12,23.2,108,35.03,10,38.43,7,16.86,9,22.71,5,21.61,188.7,1039.6,4536.99,1905.72,183.06,83.6,564.82,3896.98,817.93,317.98,959.18,1002.26,74356.77540110901,26596.290618122188,21298.64332836872,5,True,True,True,True
157,6441.39,11,24.55,111,16.22,4,45.92,8,9.22,2,44.15,4,35.79,125.12,2290.19,7953.97,1724.39,113.26,66.95,445.17,921.27,1153.2,409.39,1861.13,2203.37,103804.17613436094,45101.18685016336,40802.36160227953,9,True,True,True,True
158,14066.62,2,32.99,102,32.97,8,49.39,16,22.57,10,14.05,5,44.08,224.46,2675.47,7151.77,660.44,543.13,68.38,162.97,2637.16,1305.52,699.07,2048.59,2288.14,60134.8982135624,31981.16628656676,26274.936921235047,14,True,True,True,True
159,12347.36,6,23.16,81,20.17,12,24.09,20,49.99,5,14.79,5,22.18,91.6,1343.87,4895.47,1514.78,497.11,260.54,267.36,3928.5,580.37,421.6,479.47,1401.53,50694.351484744126,26464.15434623877,21041.50966165709,7,True,True,True,True
160,9589.68,6,22.96,82,35.0,7,23.25,14,22.81,5,28.01,1,27.41,194.34,1737.51,4612.48,1931.76,337.11,180.16,138.58,4438.51,610.89,555.11,1079.53,1711.25,65897.80815072586,31203.36223300485,26192.90882769774,24,True,True,True,True
161,8660.98,8,17.99,96,18.97,4,15.27,13,41.27,6,27.31,2,30.62,360.88,4278.38,3296.66,1532.88,577.38,150.56,495.0,3126.88,909.57,354.07,1546.95,1439.38,81227.3335535135,35833.524369450584,31367.374348537254,13,True,True,True,True
162,4374.55,11,35.08,44,42.17,10,32.98,3,18.14,3,33.73,2,32.76,125.21,1381.67,1782.59,1125.68,319.21,56.1,722.19,3552.8,769.28,720.59,1010.94,2026.72,150880.31698397343,64159.79822698022,60364.30078275733,19,True,True,True,True
163,12311.72,2,31.85,22,41.53,6,29.13,7,23.49,2,29.32,1,45.27,276.76,2390.01,5990.39,624.34,320.74,66.67,728.94,4199.35,1365.57,909.35,1984.67,1180.76,69131.63763862703,49128.55889463273,44128.28991221696,18,True,True,True,True
164,4388.84,3,23.39,57,14.76,12,48.53,6,30.45,5,12.3,1,10.94,108.12,728.95,6421.29,1042.26,291.82,211.06,359.58,2183.02,1205.47,358.75,1230.62,1693.01,101189.34091125328,65039.87279533147,62136.46288871238,70,True,True,True,True
165,8596.96,11,40.38,81,47.59,12,12.97,18,12.74,5,49.89,5,48.22,259.04,3346.12,7482.34,1153.84,488.19,76.98,544.37,3759.35,303.82,336.93,1220.24,1047.9,91233.72582716284,26607.524646017468,20481.089280724427,6,True,True,True,True
166,11335.41,2,37.62,37,17.71,6,36.26,19,26.27,10,22.16,1,47.35,166.26,2528.56,8561.21,325.96,506.29,193.5,175.0,1653.42,1079.84,488.05,1955.25,578.39,54646.45195900969,27833.88659068649,23450.34734897818,7,True,True,True,True
167,4849.07,12,32.11,88,14.54,5,23.85,17,23.63,4,46.63,5,20.85,283.13,2839.2,5483.75,1093.93,280.74,255.78,152.58,3141.28,1156.06,801.69,1871.08,863.08,159136.3493550436,36865.96959845169,33364.85825393344,6,True,True,True,True
168,6518.43,3,42.32,24,41.88,7,22.61,13,11.9,4,12.3,3,25.83,325.54,876.98,3076.71,375.07,655.84,56.85,725.44,1653.22,894.15,227.71,1472.82,1207.95,54906.04637579371,25871.930900779327,22527.10697748741,7,True,True,True,True
169,8746.2,8,27.34,100,37.75,7,16.58,6,40.88,6,37.01,4,12.29,346.82,2712.66,3666.75,1792.51,158.23,260.74,314.7,1556.02,1223.24,321.46,1682.59,1141.04,79360.08314044175,27269.66855914011,21637.928205958644,5,True,True,True,True
170,12104.12,8,44.08,121,48.51,5,48.88,6,9.18,2,35.68,1,36.31,331.43,1033.2,4860.73,1017.38,181.21,68.11,633.6,2963.45,757.06,400.73,1743.8,1241.16,57778.024714831176,27316.32826736531,22665.007434167605,8,True,True,True,True
171,4706.94,9,30.78,100,19.41,8,31.06,17,24.5,10,45.51,3,33.21,132.08,2807.74,2985.95,1462.51,637.73,272.75,227.09,4132.56,509.78,429.64,1703.96,1230.77,180543.7285742438,30094.208347380587,26358.74455480089,5,True,True,True,True
172,5438.48,10,32.68,117,20.87,4,23.53,11,25.7,4,14.78,3,43.67,64.51,3478.6,7194.29,1706.2,245.96,264.09,435.88,1316.9,770.46,576.78,1170.69,864.99,101429.6313563593,40336.63231008621,36877.48052028153,5,True,True,True,True
173,4337.71,10,19.76,73,28.65,9,34.62,9,41.35,2,45.35,2,47.74,352.03,4118.55,4769.89,1302.77,383.11,134.07,334.76,3692.59,285.16,740.64,2143.54,1001.69,212490.6216403252,459674.5182064548,457001.7043576204,13,True,True,True,True
174,13544.11,2,46.75,108,25.3,11,30.67,5,48.7,8,43.55,5,36.72,64.25,952.41,4625.02,655.46,137.61,219.29,141.89,1457.94,1086.61,993.36,2201.06,1105.07,56168.69080815096,26115.280395060687,21371.864872325677,7,True,True,True,True
175,9683.42,2,11.12,75,9.82,12,21.23,5,41.82,2,18.53,2,21.64,284.68,4282.97,8531.49,710.97,204.88,127.23,469.82,1160.01,576.45,633.48,570.16,1198.12,47703.42587330291,26857.19719419696,22040.514602852527,5,True,True,True,True
176,13415.0,8,47.13,35,44.5,3,23.11,17,42.43,10,16.93,1,37.23,175.26,1472.47,8703.75,1463.37,398.38,193.91,264.38,3765.43,1366.68,703.29,2226.17,853.93,73347.6440902097,28915.815750658938,22505.18573307145,8,True,True,True,True
177,8848.78,6,32.9,53,30.63,8,15.06,17,41.12,3,14.36,5,34.82,66.44,1134.58,8891.85,793.01,484.63,215.97,345.59,2803.69,887.24,559.74,968.97,2241.3,71709.8946174541,27096.2776509088,22006.32374629619,5,True,True,True,True
178,11816.94,3,8.14,24,39.94,4,32.97,7,41.75,5,13.2,4,18.24,295.76,1629.88,4525.31,1512.57,297.28,163.07,554.41,1415.45,1027.84,816.92,1086.33,606.74,44272.94774892635,25034.329680678627,20928.19881714694,7,True,True,True,True
179,13515.15,3,48.37,119,13.39,11,13.96,16,21.47,4,24.49,5,48.08,196.49,2992.99,8483.18,326.14,575.64,222.54,171.08,3445.08,1524.24,730.96,1565.65,791.6,54935.87489912114,30427.12448415774,24468.752065030243,12,True,True,True,True
180,9821.41,8,31.24,90,16.73,6,30.15,6,20.49,9,44.11,5,16.47,248.06,2302.11,7765.95,592.33,238.48,178.13,128.42,3897.42,1195.43,174.36,1117.3,657.86,68436.33501189774,27152.196311180534,21843.107538544213,9,True,True,True,True
181,12091.28,11,26.87,82,33.29,9,30.84,18,40.19,5,23.28,3,22.14,241.28,2428.52,7975.67,1592.24,159.21,126.05,481.92,2331.34,1430.98,602.77,1400.31,1601.53,65005.50363309044,27543.08973779661,20515.258837953592,6,True,True,True,True
182,5392.55,2,27.95,53,20.51,11,20.2,17,31.99,4,35.99,2,48.95,85.74,3679.77,8796.25,1323.19,488.11,153.37,170.34,2732.06,1444.33,959.37,1298.49,1550.86,151987.77100941862,126463.20298674658,124729.12021885946,75,False,False,True,False
183,13875.62,11,36.93,115,11.35,5,39.33,16,44.07,5,22.76,2,30.81,350.07,4305.13,8179.7,937.54,500.9,234.46,592.28,4292.93,757.74,319.17,1330.86,1846.85,78808.68501180719,29282.835632786737,22230.925760407168,5,True,True,True,True
184,3792.04,5,44.96,81,38.14,5,17.97,17,24.44,9,17.82,2,37.78,267.32,764.23,3633.73,1562.3,502.13,280.83,616.09,1046.92,449.05,941.26,957.85,1944.34,119132.41330780995,32543.714118661195,29348.246120735825,22,True,True,True,True
185,5971.44,11,23.16,76,24.15,8,15.64,8,9.04,3,37.64,2,17.9,132.21,4164.78,8353.79,1484.01,460.09,216.43,589.71,1654.78,709.73,918.19,847.45,1740.27,79870.63089676283,30503.40915129363,24496.32638969912,5,True,True,True,True
186,9510.35,2,44.64,87,38.29,3,48.08,13,18.78,6,27.76,3,44.97,333.21,1799.8,2327.93,589.9,525.29,124.6,564.15,1498.95,854.98,902.73,2086.3,2260.24,75585.47008528866,28777.523586430016,25234.250858908046,10,True,True,True,True
187,6345.42,8,29.21,57,20.76,3,32.23,18,36.71,7,28.77,1,9.89,274.71,4303.46,2760.65,1154.45,496.94,156.78,362.85,1038.13,465.19,172.97,1123.01,1393.46,98883.03173070894,65193.87313742447,62407.86305946873,5,True,True,True,True
188,4638.0,12,43.17,96,33.72,9,26.21,16,36.68,4,35.21,2,32.98,172.33,3129.97,6357.39,708.49,253.11,131.56,628.56,3067.67,855.89,834.58,2216.3,1309.44,201027.76677483245,40954.51674491672,36564.45609128244,5,True,True,True,True
189,8858.12,11,27.34,34,42.75,5,9.16,5,16.01,5,18.33,1,24.72,348.49,3447.6,1859.74,1299.45,633.76,264.89,530.12,962.21,1039.57,521.81,1954.93,557.3,40329.842112840175,28161.173483766637,22850.655005068573,6,True,True,True,True
190,9341.76,2,49.6,28,35.46,3,45.35,13,33.81,8,39.28,1,49.75,129.38,3107.61,6364.0,496.37,372.32,223.15,551.63,2637.21,881.59,660.37,1834.9,1255.61,111101.10472717666,42638.172000742685,41995.0199581448,18,True,True,True,True
191,14103.99,3,12.24,104,24.77,2,36.87,13,20.23,6,13.39,4,31.77,238.79,3040.15,6767.95,742.87,619.73,81.58,294.82,4113.08,899.84,237.12,1331.73,1204.95,40970.89006219636,34196.8952648366,31659.31332847319,5,True,True,True,True
192,10717.67,2,8.39,84,11.98,8,35.3,20,19.22,9,13.32,4,19.72,300.26,2857.7,4069.81,1430.07,161.19,121.63,641.33,3699.21,968.29,994.54,449.41,1279.25,44413.72901715915,44027.3587184996,41370.313239856354,14,True,True,True,True
193,9064.91,11,37.56,46,13.51,7,30.95,4,28.31,7,32.67,3,40.57,339.69,1280.39,4340.78,1803.58,513.74,172.12,243.89,1855.33,1031.26,712.96,680.11,1409.98,66722.85325522916,27636.10807710874,23504.722220341355,8,True,True,True,True
194,12939.08,4,19.04,111,28.23,2,48.15,11,20.72,6,47.6,2,25.56,366.96,1973.55,3660.07,1197.43,528.52,199.42,408.91,1499.53,1360.89,939.08,1914.17,1152.0,55755.69321327129,28549.93107462659,24394.54898163414,7,True,True,True,True
196,13126.05,5,38.54,64,46.91,9,8.55,5,11.27,10,12.12,2,48.5,353.02,3040.63,7480.74,357.54,315.99,205.99,325.18,2421.35,1045.19,721.8,1678.38,737.01,37768.44337916408,27245.56335558241,21175.41038537856,11,True,True,True,True
197,13693.31,11,41.58,103,31.99,7,45.18,8,49.28,9,8.33,1,13.37,328.94,866.93,7263.69,1621.5,434.52,181.83,546.92,1586.59,1385.31,869.28,483.56,1663.57,52108.32615248298,26111.593047233648,21203.46238411328,7,True,True,True,True
