scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
92,2522.33,5,22.71,1,22.01,4,44.01,3,9.47,7,34.75,1,9.77,107.81,2626.9,4918.21,848.41,383.25,239.5,613.85,1763.7,1389.47,906.3,2172.66,1620.59,22.3963,0.47904504121757846,199188.18161821523,22682.311669099847,196626.89594409725,23682.09557612748,100,False,False,True,False
83,1754.32,3,34.42,1,20.91,3,18.4,9,45.3,5,23.61,3,33.02,214.39,3384.47,5447.24,1322.3,406.48,233.36,389.9,1735.32,663.09,609.77,1357.5,1857.64,30.32490196078431,0.5037156838893132,74708.47898242487,4772.647727305837,74072.22668601174,5201.729174337586,51,True,True,True,True
101,3447.54,4,40.96,1,32.83,4,46.75,8,44.51,3,48.87,2,17.43,313.73,2529.78,8204.67,954.98,465.28,168.58,154.78,3959.49,1107.85,972.23,831.41,2212.49,22.5214705882353,0.3283672403929474,109007.00139227086,5198.351523638782,106677.69456995693,6101.7742614630615,34,True,True,True,True
78,2030.93,1,29.76,2,43.16,1,31.92,9,23.95,3,32.4,2,36.27,327.83,3458.67,8007.5,1835.9,344.12,171.18,435.38,3142.84,1408.64,427.56,2122.39,1969.84,16.150899999999996,0.27288616415248795,89210.59552685147,11195.075316794606,90121.70239342916,14479.296918251197,100,False,False,True,False
81,2072.11,1,46.31,1,33.64,1,29.13,11,27.55,9,19.69,1,9.89,348.54,2291.96,3935.66,1568.63,353.97,142.96,242.45,4223.88,1512.09,928.88,1804.04,2149.2,16.398799999999998,0.3005559831211133,79435.41269471764,13233.35007766816,79828.03438223859,16088.959241474387,100,False,False,True,False
36,1387.71,3,45.54,1,24.94,5,29.47,15,30.49,6,18.33,5,13.97,163.52,3241.79,3079.21,639.33,253.91,268.16,133.44,2882.05,761.22,298.1,1271.29,913.9,36.390625,0.5498307820492491,62317.020780123916,4681.290872535336,61462.95398293488,4903.463154385825,64,True,True,True,True
108,3211.18,5,12.95,2,22.73,5,11.19,7,28.01,3,26.53,5,33.97,227.81,2296.42,8993.0,881.12,496.38,63.2,185.06,2151.19,1071.9,604.9,1924.04,1074.68,26.289333333333328,0.23703087639300566,118560.72787727321,7209.823958293246,113623.74643231365,7507.835611265649,45,True,True,True,True
105,2623.13,5,12.06,2,29.28,3,16.65,10,45.1,3,33.71,3,19.99,235.16,1488.92,3900.48,1062.79,437.41,223.53,625.27,2081.07,1180.92,475.41,1028.68,1549.34,32.60880952380952,0.45934843770732237,97153.50078902325,5323.83913959061,97352.73204646085,6198.187954617172,42,True,True,True,True
99,2266.28,4,29.5,2,48.83,5,31.87,14,20.05,10,27.64,3,33.62,353.09,1911.72,3483.25,1852.64,533.04,118.13,404.92,2401.46,1002.02,709.0,733.32,854.02,35.92675,0.6163972557718574,105579.85877452636,5292.717086465864,106538.99372490356,6563.592950385905,40,True,True,True,True
104,3164.12,2,17.08,2,13.27,4,39.66,9,38.88,5,35.09,3,42.62,80.88,3618.93,3096.49,915.21,546.12,181.77,559.71,4461.09,491.73,757.88,2023.41,1097.94,17.4602,0.30169920146275714,71011.53154999293,4339.485713662412,63441.295223824236,4383.387526810755,50,True,True,True,True
97,2720.54,1,29.82,1,49.1,4,39.36,6,9.4,9,22.7,1,36.86,356.97,2290.39,1867.47,326.81,462.51,63.08,185.83,1115.45,1428.09,464.1,2069.01,1275.7,24.8035,1.1180081268564963,91425.991418583,11352.848350811779,89072.49301015488,12410.83189540837,100,False,False,True,False
107,2651.05,5,29.11,1,38.86,3,11.21,11,25.46,3,15.02,5,42.3,132.25,887.18,6832.86,773.58,160.76,115.87,450.42,3503.21,1386.16,403.86,608.34,649.01,30.35441860465117,0.4967623860731149,106985.87088166433,5708.431202679173,104862.74783276519,6704.5540106633225,43,True,True,True,True
44,1230.93,5,25.04,1,48.71,3,44.01,5,14.85,2,36.46,2,33.89,360.8,4321.68,6849.72,1624.36,394.53,89.66,174.96,1512.1,1508.0,732.31,913.81,1857.79,22.8255,0.4165645329369869,162065.13532539326,29177.39699680771,161106.77976000178,31013.32365688427,100,False,False,True,False
114,2865.3,5,26.2,1,37.57,5,35.1,13,26.27,5,45.49,3,12.59,110.43,2860.9,3837.51,1673.44,627.35,166.5,392.94,1576.52,911.67,229.73,2261.22,1762.83,29.856999999999992,0.4393428106423936,96418.71687671784,3026.2908534822095,91543.75001150488,3136.6714252281986,20,True,True,True,True
106,3552.5,3,13.16,1,27.5,1,13.83,20,21.68,4,21.51,1,10.32,260.31,4457.28,3671.64,1485.69,391.64,56.56,383.93,1047.56,1146.74,901.71,1109.93,745.28,13.8345,0.26800563464602795,62308.21449608686,6575.743895514794,58417.829798829516,7233.632061639434,100,False,False,True,False
117,3262.53,2,33.37,1,23.14,4,20.7,12,37.31,3,15.61,2,31.42,331.5,737.01,8244.05,1406.13,367.16,266.34,564.48,1041.5,298.83,212.38,1140.96,1806.76,26.416216216216217,0.29008955850211504,90614.01308813298,4939.367058573031,85734.52924536589,5077.264546002754,37,True,True,True,True
100,3154.45,1,20.13,2,9.8,3,33.05,20,41.19,10,36.9,5,15.98,369.17,3134.8,5975.34,1950.56,531.04,286.94,367.95,4040.94,1138.98,486.18,1557.61,897.5,14.4399,0.28188218399992165,58145.89845913905,6232.182438491047,51207.94198747794,6435.705281581259,100,False,False,True,False
95,2361.93,1,17.5,2,23.99,3,28.02,10,14.79,8,41.31,4,25.51,140.96,1830.84,4190.78,1228.9,513.91,141.86,171.66,3772.8,695.8,622.6,890.68,1485.47,19.327700000000004,0.4215096845167548,60110.30573168691,7539.225886220227,53953.48425646428,8120.356640847053,100,False,False,True,False
110,3412.33,4,37.93,2,29.09,1,44.81,7,10.89,6,12.11,4,26.72,225.27,974.38,5144.53,1033.3,493.01,246.92,415.17,2194.66,978.37,760.86,984.78,465.57,23.187699999999996,1.020270171191054,98090.46703122888,15772.56316214181,97344.99035524824,17380.63800255003,100,False,False,True,False
29,1035.13,3,29.81,2,19.14,3,8.87,5,24.54,2,8.98,2,18.0,308.25,4486.7,6213.6,1697.53,120.89,273.94,430.86,3651.64,1032.14,353.52,1091.64,1781.28,20.582199999999997,0.3864800490100729,199001.0972206495,41542.263499836896,207110.63460808704,44789.24336821629,100,False,False,True,False
119,3481.85,3,42.4,2,14.03,2,9.0,16,31.66,3,31.52,1,49.05,102.59,1484.67,6062.87,522.33,236.81,174.05,531.25,4563.85,1140.73,974.46,617.37,1558.8,19.154827586206896,0.3705750424259108,80238.75019134521,3528.5358146591584,76891.66886544102,4005.2776150544946,29,True,True,True,True
118,3412.86,4,19.66,2,17.05,4,9.54,12,36.25,2,26.38,5,44.82,83.02,3325.69,5046.52,1141.1,561.25,285.88,464.26,3097.11,938.77,289.29,958.75,1155.52,24.11225,0.25216485755278295,110144.00787463265,5881.230136479576,124482.53913905975,7768.881744143567,40,True,True,True,True
88,1456.86,5,36.92,2,36.93,3,13.13,14,15.26,8,16.66,2,10.54,175.55,3065.65,7925.9,1812.39,638.99,123.95,123.41,1434.04,620.91,648.88,1304.87,1013.99,38.42162790697674,0.43317174770774436,78010.31217180277,4329.743831852747,73236.08465138455,4744.659627099722,43,True,True,True,True
120,3205.1,2,18.55,1,35.47,3,31.63,13,30.82,10,49.14,2,35.08,70.29,2050.87,5673.23,1164.94,171.79,79.47,380.34,4162.41,1054.97,808.69,583.74,1666.95,18.017777777777777,0.3049507328978722,73975.0573473589,4555.148881054154,68314.4241136355,4529.699617112535,45,True,True,True,True
124,3020.18,5,48.7,2,39.42,4,47.43,14,15.5,10,26.6,3,22.65,164.24,4512.21,6851.18,1405.2,133.96,274.3,375.65,1885.35,438.16,659.94,717.23,1883.77,23.910357142857144,0.3265814190679306,78724.85328566842,3517.9613998801533,72197.47650189955,3627.92934492978,28,True,True,True,True
125,3199.72,1,24.39,1,15.54,3,40.77,4,41.03,7,21.53,5,12.99,252.28,1570.76,3546.41,758.87,470.33,107.37,136.08,2339.9,1267.96,876.42,2088.67,1723.33,17.323505154639175,0.41888005750730073,91815.72531311688,8056.722731135795,84952.43163923753,8422.316694824733,97,True,True,True,True
91,1664.32,2,42.41,2,20.29,3,45.99,18,19.94,9,24.73,5,32.1,120.32,4113.62,5585.47,1622.19,619.72,147.29,741.5,1896.97,1256.31,621.61,539.84,1388.21,27.37717391304348,0.4239217068357907,65219.81115409111,4216.320734373081,65637.4758502956,4371.451653940647,46,True,True,True,True
121,2608.6,2,42.62,1,32.39,3,41.31,13,26.67,10,17.0,2,9.26,305.46,4335.9,7665.55,1494.51,442.98,211.23,634.72,2657.0,1086.36,221.41,1568.69,1336.17,20.12425,0.3603764947228355,75087.14489364621,4078.618744631715,71252.91468967772,4416.018250162032,40,True,True,True,True
123,2742.35,3,17.26,1,15.74,2,42.11,6,46.78,6,42.43,2,45.38,221.59,3880.38,7045.49,1838.14,546.56,101.92,433.61,1438.84,854.47,929.3,2114.3,788.59,20.315757575757576,0.30631838944300377,99406.97874249636,6968.421678728953,96734.64379334752,7852.81974627185,66,True,True,True,True
115,2796.31,2,30.86,2,42.49,1,12.95,3,34.28,10,17.13,3,26.16,107.37,2480.5,4693.02,1344.07,592.45,100.18,685.09,4099.92,250.78,182.56,840.85,673.72,14.544399999999998,0.31295050759188775,86215.5958242377,9368.947608146304,81418.80215587486,9673.978590164152,100,False,False,True,False
90,1905.3,1,29.78,2,25.57,3,13.27,15,37.39,9,25.45,5,8.02,101.45,2672.86,6645.06,1681.79,610.19,121.86,471.5,2309.91,300.86,187.11,2198.13,577.84,22.7403,0.4443732506109992,52609.965869376545,5627.575646336959,45737.23287250902,5739.1139140540245,100,False,False,True,False
122,3128.45,1,23.86,1,16.79,1,29.23,17,40.45,5,46.09,1,46.84,70.08,3152.2,7818.68,722.23,161.28,194.53,337.61,1848.25,612.76,188.51,1995.47,1054.1,13.864,0.3251262381092469,61240.464207161895,8020.029720460398,54508.980119959255,8122.808881222462,100,False,False,True,False
134,3514.88,3,30.86,2,40.76,5,41.47,8,39.53,9,16.49,4,22.46,249.89,877.52,7211.03,766.33,152.29,109.11,418.67,1989.99,1448.27,645.32,1932.59,536.28,24.522222222222226,0.3882128364044735,91089.51090081206,4969.456559756809,85763.28730647749,4933.511904252386,36,True,True,True,True
130,2123.86,2,20.85,1,25.1,5,27.17,16,8.4,10,38.03,3,8.02,191.1,3398.84,8672.37,1100.77,538.22,56.5,504.11,2190.08,427.85,656.98,724.67,841.44,27.443333333333342,0.4890126106076745,60926.066738767484,2097.2318323281925,57617.33315864368,2472.2750778418886,21,True,True,True,True
53,930.04,4,21.91,2,47.19,2,35.99,4,42.41,3,49.93,4,40.29,151.93,3022.26,2816.91,1787.82,149.46,136.29,132.82,4147.81,896.05,990.29,569.67,1309.27,19.842699999999997,0.43622081101157467,162401.51438778802,45095.31002767171,162163.5410985364,46411.394775398934,100,False,False,True,False
133,3532.91,1,23.16,2,32.2,4,17.99,13,42.56,8,32.12,5,33.49,296.79,1537.78,3159.2,1600.79,163.93,264.15,290.92,3000.5,458.74,947.54,1804.58,457.71,15.374999999999998,0.3811813620433596,53118.13315781434,3820.782910058568,46419.97091882315,3727.32513785287,66,True,True,True,True
137,3217.09,2,25.93,1,34.26,3,27.97,11,31.88,4,10.84,2,28.64,321.82,3741.42,2800.95,1422.78,656.94,235.04,409.53,1603.98,286.84,979.33,636.48,1177.48,21.68868421052632,0.4143517962979113,74540.85248399763,4057.489696600015,71966.27676516687,4280.42523848006,38,True,True,True,True
109,2368.1,2,39.5,2,21.93,1,16.17,13,14.36,5,30.79,3,49.98,369.92,3274.14,7187.44,1890.65,351.87,177.89,533.02,4132.98,607.12,736.89,977.1,1338.82,16.275000000000006,0.29973557370024345,59980.17211875182,7936.308192125915,52995.911915356795,8323.390572973989,100,False,False,True,False
128,2679.78,4,26.21,1,24.97,3,32.63,4,46.66,2,29.45,5,25.34,334.0,3862.68,2254.41,1921.69,277.2,285.8,458.46,1858.33,995.74,474.92,2130.19,395.0,20.68477777777778,0.4347806570275905,178479.96922194306,16028.649488040754,175676.4894170733,16714.0495554861,90,True,True,True,True
138,2447.42,4,31.54,2,47.41,5,32.88,18,35.29,8,11.4,1,35.54,172.98,1488.65,5662.65,805.11,521.44,142.38,150.82,845.73,1410.63,371.32,951.38,1385.47,34.187631578947375,0.24015123850231598,76639.01183182698,4036.8001224021164,72640.92158672797,4384.386256785847,38,True,True,True,True
111,1314.89,4,29.25,1,35.64,5,12.59,16,41.5,6,18.37,5,16.3,166.56,1030.56,4446.95,815.41,514.16,252.49,666.38,4250.13,571.5,346.53,2054.61,1843.45,40.583333333333336,0.350163522876988,71167.51646188139,2836.000282658427,65028.18327222619,3057.1874265540314,24,True,True,True,True
135,2380.23,5,45.83,1,49.46,2,15.74,7,46.17,7,44.55,3,32.72,235.15,1150.43,3123.73,1919.73,248.04,162.37,261.58,3420.42,1525.04,419.88,1941.93,1981.06,31.155555555555562,0.7691924796220196,134984.87140829972,8572.104308824193,133723.44397105434,8824.824652024126,45,True,True,True,True
131,2645.45,2,30.36,2,14.26,2,49.39,4,45.49,10,34.66,3,45.01,307.71,3484.95,6043.12,1859.53,348.45,108.44,521.04,3932.31,1297.88,814.05,556.78,1627.17,14.2102,0.3627810091585013,165350.73075181036,17113.254016127783,172097.62904509826,18652.752280464763,100,False,False,True,False
141,2888.0,4,8.08,2,15.61,2,33.22,12,24.14,2,30.45,2,40.64,291.7,1040.92,6073.11,728.81,649.13,140.74,254.07,3998.77,420.91,470.65,368.92,2166.51,25.688727272727267,0.42228239868886824,82918.02119065811,5440.384729845276,78347.6167371809,5766.473468685513,55,True,True,True,True
140,2702.57,4,37.7,2,17.37,2,31.47,13,27.69,8,15.06,2,49.16,91.72,848.9,5670.95,465.02,196.68,233.78,662.64,3669.45,656.35,781.49,865.64,2259.72,27.495573770491802,0.47290071047442195,84814.40900937836,5742.741584854303,79272.61586241155,6162.73720881084,61,True,True,True,True
144,3040.46,2,20.59,1,11.87,3,11.04,8,47.54,10,28.85,5,14.48,118.05,1360.93,7527.36,1695.07,468.45,221.28,173.48,3206.17,886.0,852.44,776.25,2181.92,20.311311475409838,0.3342677340587735,78529.02924537373,5379.431663910113,72880.35308882825,5672.409601541668,61,True,True,True,True
147,3571.61,3,34.59,2,31.1,2,19.88,16,12.2,7,24.82,4,11.49,242.82,745.99,1922.53,402.31,132.03,211.51,180.1,1817.01,789.65,821.53,905.84,888.04,24.49980769230769,0.35043664854799444,85434.16390701878,5087.044625338446,85676.7637176738,6054.801594887305,52,True,True,True,True
143,2015.96,4,29.24,2,35.48,5,45.05,15,24.25,6,26.9,1,13.27,170.19,1932.25,6971.37,1378.12,332.79,184.45,588.78,899.48,1504.92,608.85,941.41,1038.89,41.15108108108109,0.423600858931716,96246.86119509737,4886.030278156137,92694.79436808723,5472.630119798466,37,True,True,True,True
146,3061.36,3,25.85,1,22.25,2,14.67,19,12.72,7,11.53,4,11.08,355.54,1126.34,7688.75,1343.05,289.86,152.55,146.61,3224.68,428.77,988.24,439.85,1864.12,23.643272727272723,0.4398360576121036,80567.42610912122,5362.275432782919,77083.29556548933,5691.506546745629,55,True,True,True,True
94,1547.11,5,38.33,2,9.92,1,19.01,8,31.7,3,20.83,5,48.83,217.08,4067.81,5019.8,1156.18,200.19,194.96,699.74,2732.04,1148.65,634.55,2100.34,1926.0,25.0443,0.4125585480335557,99990.87879184226,9502.937983395801,93940.64691955336,10199.797531021515,100,False,False,True,True
153,3424.98,4,12.66,2,43.98,4,47.9,9,24.19,10,46.66,3,8.34,366.39,1033.03,4307.08,942.3,593.59,262.52,490.14,3750.02,754.86,708.61,576.11,959.17,23.525000000000002,0.3776386839424106,104035.70510181983,6248.076908344533,98285.76680174752,6274.835517283573,42,True,True,True,True
129,1937.65,1,45.72,1,45.49,2,41.29,16,46.21,8,46.54,2,20.05,121.14,905.97,8505.68,1607.91,215.19,135.77,697.98,3878.04,313.23,557.67,1126.88,847.5,22.003200000000003,0.3302306509521533,50781.348919362266,5564.27373977568,44053.025817897695,5522.870482920797,100,False,False,True,False
151,2227.84,5,37.8,1,36.96,3,28.12,11,8.29,3,26.22,5,27.89,70.81,2987.64,2852.68,1448.13,116.66,121.9,130.94,1846.44,1075.45,217.99,2042.64,1930.67,29.816521739130433,0.49098795296878167,81830.40005043261,3782.30402040559,77532.72060741266,3489.6349219169297,23,True,True,True,True
148,2621.11,3,39.02,2,36.16,5,47.65,9,44.12,8,33.74,2,35.08,252.47,4532.08,4428.23,1898.25,644.59,127.24,707.05,1771.96,1519.53,403.52,1206.91,2093.49,27.41825,0.4691830734481543,110747.5264786181,6312.914359245289,108138.2048248765,6761.192029260492,40,True,True,True,True
103,1744.24,1,15.64,1,44.13,3,12.35,18,20.14,7,37.45,4,26.42,211.64,2407.04,3779.51,729.6,614.48,93.41,653.51,1534.7,456.35,177.87,1543.55,862.94,27.137400000000007,0.7641653795303261,52995.724105302674,5156.162271189387,47854.17242298484,5345.658912443468,100,False,False,True,True
145,2521.7,1,44.56,1,16.79,4,36.62,18,19.4,2,19.08,4,46.24,148.7,1812.75,1442.49,1356.25,476.8,202.64,197.66,3987.79,1350.64,509.62,417.0,1295.85,18.6066,0.31508607129359467,53491.73126357272,5427.89485671036,47793.733503937234,6253.224264940481,100,False,False,True,False
159,3086.84,3,23.16,2,20.17,5,24.09,20,49.99,5,14.79,5,22.18,91.6,1343.87,4895.47,1514.78,497.11,260.54,267.36,3928.5,580.37,421.6,479.47,1401.53,22.191153846153842,0.36007029228279186,67827.42144049412,2960.756988878639,61208.696535780866,3016.049325592707,26,True,True,True,True
158,3516.65,1,32.99,2,32.97,4,49.39,16,22.57,10,14.05,5,44.08,224.46,2675.47,7151.77,660.44,543.13,68.38,162.97,2637.16,1305.52,699.07,2048.59,2288.14,15.710434782608697,0.36434771775903313,68132.43655359832,5750.918192037291,60030.74092603873,5780.96701107564,92,True,True,True,True
139,2025.26,4,13.96,2,11.11,5,11.66,20,40.35,6,44.54,2,39.87,85.18,1240.36,2735.71,1389.09,157.51,52.59,300.18,2714.71,1236.91,957.92,1675.23,1663.32,36.82833333333334,0.6750650719787111,82520.84398545444,6900.210526893318,76780.89705202723,7023.734516310305,84,True,True,True,True
34,910.88,1,18.2,2,35.34,1,41.12,11,44.99,5,29.88,5,48.49,347.08,3638.22,8005.75,1811.06,319.3,68.09,543.0,1831.24,256.47,647.99,1613.79,1520.86,30.583700000000004,0.3219280771673806,78309.34701188981,14466.798992210244,73995.94653364549,14804.036675683794,100,False,False,True,False
112,1214.44,4,41.54,2,8.73,3,28.85,4,42.74,6,21.14,2,38.34,75.57,4424.38,8882.77,622.81,648.14,72.82,262.21,1465.04,872.45,557.33,1648.87,1122.27,30.44682926829268,0.7051116329598174,199073.6203511099,17191.577688477777,203129.67794320566,18388.362999587025,82,True,True,True,True
161,2165.25,4,17.99,2,18.97,2,15.27,13,41.27,6,27.31,2,30.62,360.88,4278.38,3296.66,1532.88,577.38,150.56,495.0,3126.88,909.57,354.07,1546.95,1439.38,21.9565,0.38159281560726066,63399.98754366619,3655.3023876807147,61879.490065403304,3853.9646947020497,40,True,True,True,True
155,1741.0,5,23.2,2,35.03,4,38.43,7,16.86,9,22.71,5,21.61,188.7,1039.6,4536.99,1905.72,183.06,83.6,564.82,3896.98,817.93,317.98,959.18,1002.26,36.239333333333335,0.5242847942240418,128354.89979789853,7110.3756716147145,126425.41268832251,8286.804272625968,45,True,True,True,True
160,2397.42,2,22.96,2,35.0,3,23.25,14,22.81,5,28.01,1,27.41,194.34,1737.51,4612.48,1931.76,337.11,180.16,138.58,4438.51,610.89,555.11,1079.53,1711.25,21.645833333333332,0.3532881970867454,72952.87162797639,5708.845467565624,66623.48932977034,6121.336075159382,84,True,True,True,True
163,3077.93,1,31.85,1,41.53,3,29.13,7,23.49,2,29.32,1,45.27,276.76,2390.01,5990.39,624.34,320.74,66.67,728.94,4199.35,1365.57,909.35,1984.67,1180.76,15.0305,0.24096344917514734,80191.43076804063,8937.444577792765,73897.47351925333,9971.584700769614,100,False,False,True,False
154,2476.39,3,16.58,2,16.37,1,11.32,19,30.09,3,45.65,5,17.27,187.56,3996.21,1444.94,1536.85,610.57,198.06,707.16,4496.02,334.48,446.39,1614.98,606.31,16.336499999999997,0.27995805962950093,47237.22542215601,4452.958704261673,40490.552184824206,4856.470996889514,100,False,False,True,True
116,1365.4,3,48.2,2,47.94,2,33.13,12,20.61,10,21.14,3,29.08,159.83,4370.91,1613.94,1871.62,441.69,231.74,245.19,1099.37,678.77,552.59,2268.4,1856.73,33.183855421686744,0.5403427803770606,94975.5680354373,7923.916753185893,95156.08702695952,8698.227560219737,83,True,True,True,True
170,3026.03,4,44.08,2,48.51,2,48.88,6,9.18,2,35.68,1,36.31,331.43,1033.2,4860.73,1017.38,181.21,68.11,633.6,2963.45,757.06,400.73,1743.8,1241.16,25.132941176470588,0.28580062357338837,208377.94894967033,10025.58355953644,209029.70408608855,11882.89602379871,34,True,True,True,True
165,2149.24,5,40.38,2,47.59,5,12.97,18,12.74,5,49.89,5,48.22,259.04,3346.12,7482.34,1153.84,488.19,76.98,544.37,3759.35,303.82,336.93,1220.24,1047.9,32.769375,0.4047774179280711,83565.8577851844,3728.2465206706347,83598.56923152208,4572.385439334726,32,True,True,True,True
65,1027.96,3,23.74,2,17.6,5,32.97,19,19.71,7,14.06,1,8.45,159.27,4339.77,4273.49,1347.93,606.82,179.9,223.56,2458.1,1239.95,311.35,651.83,700.04,40.808775510204086,0.5002983803569178,76292.02728540359,5268.87097522199,78885.53510178077,5320.358947491253,49,True,True,True,True
149,1121.47,5,17.31,1,39.01,3,16.34,11,28.57,10,37.15,5,27.29,328.46,4371.17,2257.36,1637.38,434.13,222.03,252.43,1364.43,928.63,696.96,520.63,947.84,40.7516129032258,0.46102130662398955,112895.57064295425,6108.859276203931,116888.83650879456,6244.5723198635515,31,True,True,True,True
166,2833.85,1,37.62,1,17.71,3,36.26,19,26.27,10,22.16,1,47.35,166.26,2528.56,8561.21,325.96,506.29,193.5,175.0,1653.42,1079.84,488.05,1955.25,578.39,19.9171,0.6180178399569468,65272.99325312191,6133.638425277294,60811.88644976935,6375.137501818374,100,False,False,True,True
169,2186.55,3,27.34,2,37.75,3,16.58,6,40.88,6,37.01,4,12.29,346.82,2712.66,3666.75,1792.51,158.23,260.74,314.7,1556.02,1223.24,321.46,1682.59,1141.04,29.04642857142857,0.5738522858654753,135736.46927739505,7886.843875856562,134795.2117628757,8490.451294075736,42,True,True,True,True
174,3386.03,1,46.75,2,25.3,5,30.67,5,48.7,8,43.55,5,36.72,64.25,952.41,4625.02,655.46,137.61,219.29,141.89,1457.94,1086.61,993.36,2201.06,1105.07,19.8873,0.7535985789409491,72934.18700666662,6789.559761949856,67347.70721989126,7145.555250382507,100,False,False,True,True
102,1331.98,3,42.6,2,20.48,1,27.48,15,45.44,9,49.71,3,18.19,94.43,3708.19,8427.37,1829.65,431.1,267.93,505.95,3583.86,409.53,599.05,1391.25,2256.27,25.216000000000005,0.2509698360079526,61330.202022606594,7783.830288565987,53726.44132750621,8442.58423322338,100,False,False,True,False
176,3353.75,4,47.13,1,44.5,1,23.11,17,42.43,10,16.93,1,37.23,175.26,1472.47,8703.75,1463.37,398.38,193.91,264.38,3765.43,1366.68,703.29,2226.17,853.93,18.7569,0.6572420106825647,80981.8331575398,7889.952096699042,77053.06150955011,7943.834218181402,100,False,False,True,True
